Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
De curacio de dislocacio de malassen, so es de la junctura que es entre·l bras e la ma.	Of the cure of a dislocation of the wrist, it is of the joint that is between the arm and the hand.
Malassen de la ma alcunas vetz es deslocada, e la reduccio de la dislocacio de lu es leugiera, e·l contrari es de las autras juncturas, mays empero cove que sia velocitat en la reduccio de lu en la hora en la qual es deslocada, denant que le loc sia apostemat o que accida en lu apostema caut.	The wrist of the hand has sometimes been dislocated, and the reduction of its dislocation is easy, and the contrary is with other joints, but however it is necessary to have speed in reducing it in the hour when it is dislocated, before the place is inflamed or an inflammation occurs on it.
E la reduccio de la dislocacio de lu es que tu pauses la junctura de la ma del malaute sobre una taula e le ministre extenda la ma de aquel, e le metge pause la sua ma o o la sua palma sobre la iminencia de la junctura, e empellisca aquela entro que retorne al sieu loc.	And the reduction of its dislocation is that you place the joint of the hand of the patient on a table and extend the hand of him, and the physician places his own hand or palm over the joint, and pushes it in until it returns to its place.
Mays empero cove que sia considerat si la palma ja es ostada al ventre de la ma, lahoras le malaute pause le dos de la sua ma sobre una taula deves la extencio e la reduccio; e si la dislocacio es precedent deves le dos de la ma, lahoras sia la posicio de la ma de aquel intrinicequement sobre la taula, per so que la ma del metge caja sobre aquela iminencia de la junctura.	But it is necessary to consider if the palm is already turned towards the belly of the hand, then you must not place the hands of the patient on a table for extension and reduction; and if the dislocation was anterior (in the front), then the position of the hand of that person should be intrinsically over the table, so that the hand of the physician can be placed over that joint.
E donc si retorna tantost, bon es; e sino, lahoras strenh aquela am empastre cedant le apostema e layssa aquel; e no iteres aquo, quar sino, no soferta ni no podes sobre la reduccio de lu pus que passan a lu dias.	Translation:
Mays empero la junctura roman segon la sua tortuositat; e no notz al malaute alcuna causa, sino que la ma es mollificada e no pot strenher alcuna causa; lahoras sapias que les nervis son trincatz o trissatz, e lahoras no es engen en lu sino que sia strenhuda am cauteri prop le cazament de lu e fort leu aquo confereys alcuna causa.	However the joint is torn according to its twisting; and do not inform the patient of any cause, but that the hand is relaxed and cannot be strengthened by any cause; then know that the nerves are torn or bruised, and then it does not concern you, but rather that you strengthen him with a cauterization at his place and firmly thereupon you will confer some benefit.
Donc cum malassem es retornada, lahoras pausa sobre lu empastre le qual havem recomtat, e sia layssat e strenhut per v dias; e aprop sia desliat e sia layssat e la ma de lu sia excercitada.	So when the swelling is returned, then know that you have to place over him the compress which we have recounted, and it should be left and strengthened for 5 days; and afterwards it should be removed and he should be laid down and his hand exercised.
Mays si le movement de lu es ostat e accideys en lu alcuna gravitat, lahoras leniys aquela am aygua cauda e am fricacio alcunas veguadas, entro que sia alleujat.	So if the movement of him is stopped and hurts in him some heaviness, then know that you should soften it with warm water and rub it several times, until it is alleviated.
Capitol .xxix.	El capítol xxix! Estem a l'últim capítol de la primera secció del tractat de cirurgia de Arnald de Vilanova.
De la curacio de dislocacio dels ditz.	The treatment of dislocation of the aforementioned things.
Alcunas veguadas so dislocatz les ditz a tota partida.	Some people are dislocated at all points.
E quan es dislocat alcun dit de aquels al dos de la palma o al ventre de lu, lahoras sten le dit e impelleys la dislocacio de lu am les tieus pouses, entro que retorne.	And when some of those fingers are dislocated at the base of the palm or in the stomach area, you must straighten it and push the dislocation back into place with your thumb, until it returns.
E aprop sostenta le cap del dit, e suspen aquel deves la part a la qual es dislocat, e layssa aquel per dos dias.	And you should keep holding the head of the finger, and suspend that part for two days, leaving it still.
E aprop suspen aquel e exten aquel entro que dreyt sia engualhat en aquel sieu dia.	And you should suspend that one [i.e. the dislocated finger] and stretch it until it becomes straight in its own time.
E quan sira noyt, lia aquel segon aquela narracio, e no cesses desliar aquel en le dia e exercitar am movement, e lia aquel en la noyt; e fay aquo per alcus dias entro que sia streyt.	And when evening comes, tie that one [i.e. the dislocated finger] according to this procedure, and do not stop untangling it in the day and exercising movement, and tie it again at night; and do this for some days until it is straight.
E fay semblant am aquo, si es dislocat al ventre de la ma, e lia aquel ad aquela partida e fay am aquo la tieua primiera operacio, entro que sia sanat.	And do the same thing with this procedure if it is dislocated in the palm of the hand, and tie it to that part and perform your first operation again until it heals.
E semblantment fay am aquo quan es dislocat a las autres partidas.	And similarly do this when a joint is dislocated in other parts of the body.
Capitol .xxx.	It seems you're providing a book title or chapter heading, possibly from the same medical text. If so, I'll wait for another sentence to translate. If not, please provide context or the next sentence to translate!
De la curacio de dislocacio dels spondils del dos.	The treatment of dislocation of the vertebrae of the back.
Quan accideys ad alcun dels spondils del dos o del col dislocacio complida, e so remaugutz motz spondils de lors locs, lahoras en aquela no es curacio, quar la mort se coyta al malaute.	When dislocation occurs in any of the vertebrae of the back or neck and several vertebrae are displaced from their locations, there is no cure at that time, because death quickly catches the patient.
