Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuqasim.
De restauracio de las costas quan son trincadas.	When the bones are broken.
Sapias que fractura de las costas no catz sino en locs grosses que siegon le dos; e de las extremitatz de lor de la partida denant no accideys ad aquelas contricio sino per aquo quar so cartillaginosas.	You should know that a fracture of the ribs does not occur except in large places where they go to both sides; and at the ends from their side, it is not because of compression but because they are cartilaginous.
E cognicio de lu no es amaguada al sentiment deves la inquisicio de lu am les ditz.	And the knowledge of this is not hidden to the sense of touch, and the examination of it as said. (Note: "am les ditz" likely means "as described" or "as mentioned", rather than a direct reference to an external text.)
E la restauracio sia ayssi que enguales la fractura am les ditz segon la manieyra possibla, entro que sia engulhat segon que cove, e aprop emplastre e strenh le os trencat am stela, si indigeys de aquel.	And the restoration should be as such that it equalizes the fracture according to what is said in the manner possible, until it is united according to its need, and apply a plaster and strengthen the broken bone with a splint, if necessary for that.
E si la fractura de las costas es declinant a las partidas dedintz, lahoras accideys al malaute dolor vehement e punctura, ayssi cum punctura que accideys ad aquel que ha pleureci, e per aquo quar le os ponh le velament; e accideys a lu difficultat de hanelit, e tos, e vomit de mot sanc; e aquesta es de dificil curacio.	And if the rib fracture is declining towards the interior partitions, hours will pass and the patient will experience severe pain and puncture, just like puncture that occurs in someone who has pleurisy, and because of this the bone will be covered with a membrane; and it will happen to him difficulty in breathing, coughing, and vomiting blood; and this is a difficult cure.
E ja les Antixs so engeniatz en aquela am motz engientz.	And already the Ancients were knowledgeable in that with great expertise.
E de lor so que diso: cove que pauses viandas del malaute que engendro imflacio e ventositat, per que le ventre sia imflat e sia extendut, e la fractura sia impellida a las partidas defora.	And from what I said: it is necessary to have the patient's stomach evacuated which produced inflation and flatulence, so that the belly is inflated and extended, and the fracture be driven out to the outside.
Mays nos avoreyssem aquo per so que no sia causa leugiera a generar apostema caut, si no accideys; e si ja accideys, lahoras ja ajuda ad aquo.	May God help us with this if it is not a light cause to generate a severe abscess, but if it has already occurred, the hours have now helped.
E diyssero alcus de lor que sia pausada desus ventoza e aprop que sucque am fortitut; e es semblant a ratiocinacio, mays empero es temut que la ventoza atire las superfluitatz al loc per la debilitat.	And they said to each other that the patient should be placed above the ventilation and approached with a strong poultice; and it seemed like reasoning, but nevertheless it was feared that the ventilation would draw the superfluities to the location due to weakness.
E diyssero alcus de lor: cove que·l loc sia cubert am lana que ja es submersa en oli caut, e sian pausatz pulvils entre las costas entro que sia umplida, que sia la liadura engual quan envolopas aquela segon retonditat; e aprop sia curat le malaute am curacio de pleuresi de vianda e de medicina.	And they said to each other: it is necessary that the location be covered with wool already soaked in hot oil, and poultices be placed between the ribs until it is filled, so that it be the scabbing of the flesh when you envelop it according to the return; and it should be cured the patient with cure of pleurisy from food and medicine.
E si causa vehement constrenh le malaute la qual no sufferta, e le os punh le velament am punctura ledent, temem sobre le malaute, lahoras cove que fendam sobre le loc, descubram de la costa trencada, e aprop pausem desobre aquela instrument que conserve le ciphac, la rememoracio del qual es precedida, e que inscidam le os am facilitat, e extraguam aquel.	And if the cause is so violent that it constricts the patient to whom it was not accustomed, and the bone thrusts through the flesh with a puncture like a needle, they feared for the patient. Therefore, hours were necessary to split over the location, uncover from the broken rib, and then place over it an instrument that conserves the scab, the remembrance of which is preceded, and which makes the bone easy to insert, and extract that one.
E aprop que ajustem las doas labias de la plagua, si es gran, am cozidura, e curem aquela am emplastres entro que sia sanada.	And now adjust the two lips of the wound, if it is large, with a cauterization, and heal that with plasters until it is healed.
E si accideys dedintz apostema, lahoras tu coyta e enfon pulvils en oli rozat e pausa sobre le loc, e que sia curat le malaute am aquo que cove a la apostema dedintz.	And if it becomes an abscess, you have to open it and put powders in red oil and place them on the spot, and that it heals the patient with water that covers the abscess outside.
E sia ressupinat sobre le latz sobre le qual dorm, entro que sia sanat.	And be lying on their back over the side where they sleep until it is healed.
Capitol .ix.	It looks like we've reached the end of a chapter or section! The Roman numerals "IX" suggest that we're at chapter 9. Let's summarize what we've translated so far, shall we?
De restauracio de fractura del spondil del dos e del col.	A title! So the translations we did earlier were related to the treatment or care of fractures in the spine and neck (spondil del dos...). Specifically, chapter 9 was about the restoration of fractures in these areas. Thanks for sharing the context!
Alcunas veguadas endeve fractura als osses del col, e tart endeve a lor atricio, e semblantment als spondils del dos.	Some people have had a fracture of the bones of the neck and they then develop atrophy (degeneration) in them, and similarly with the vertebrae of the back.
E cum aquo accideys ad alcu e voles saber si sara sanat o no, lahoras considera, quar si vezes las sieuas mas ja mollificadas e stupefaytas e mortas e no pot maure aquelas ni extendre ni strenher aquelas e quan constrenges aquelas am les tieus ditz o punges aquelas am agulha e no sent en aquelas dolor, lahoras sapias que no es sanat, e en las mes de disposicios es mortal.	And if the injury happens to someone else and you want to know if they will recover or not, then consider this: because if the injured bones are very soft, weakened, dead, and can't be strengthened or made more solid, and when you press or poke them with a needle, they don't feel pain, then you should know that they won't heal, and in most cases it is mortal.
