Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
Mays qui vol eventar le sieu bras, e gitar lo sieu sanc segonda vetz, e le sieu cors es fort, lahoras fassa aquo aprop vii horas o ix de la primieyra fleubotomia.	Those who want to thin their arm and dissolve their blood again for the second time, and their body is strong, should do it approximately 7 or 9 hours after the first phlebotomy.
Mays qui vol atirar le sanc del cors sieu al contrari de la partida a la qual declina, cove que sia eventat en le segon dia o le tertz.	If you wish to draw out blood from your body and move it away from the part that is affected or declining, it should be done on the second or third day.
Mays aquel cors en le qual es mot sanc ja scalfat e es acuit e fa accidir febre, cove que sia gitat de lu sanc en una veguada e sia de lu gitada gran cantitat e sia amplificada la apercio entro que accidesca sincopi, pus que tu auras conservadas totas las condicios de fleubotomia; e que pauses la tua ma sobre le pols de lu deves le cors del sanc, per que no endevengua mort en loc de sincopi, quar motas veguadas endeve aquo quan le fleubotomador es ignorant e negligent.	For a body with an excessive amount of blood that is damaged and causes high fever, it is necessary to extract the blood in one go and remove a large quantity, while increasing observation during the procedure as fainting may occur. This ensures all phlebotomy conditions are met; you should also place your hand on their pulse to monitor blood flow so they do not die from fainting instead of recovery, as many times this happens when the phlebotomist is ignorant and negligent.
E no cove quan tu voles desliar le bras e evacua le sanc segonda veguada, cum ja sia claus le orrifici de la vena e sia fayt difficil issiment del sanc, que tu premas subre aquel am vehemencia e encurvat sia extendut leugierament, quar aquo es trop mal.	And when you want to release the arm and evacuate the blood for a second time, even though the vein opening has closed and it is difficult for the blood to come out easily, do not press on it with too much force or bend it severely as this causes great pain.
Habantz le layssa entro que sia fleubotomat segondament; o remau aquo am la acuitat del fleubotomi que es coagulat del sanc en le orrifici de la vena; o pausa sobre aquel de tyriaca alfarach, o de sagzenea, e comprem aquel am compressio leugiera entro que·l sanc sia fora yssit.	Allow the patient to rest before undergoing a second phlebotomy; this is especially important if the phlebotomist's skill level is such that blood coagulates at the opening of the vein; you should apply myrrh or sage over it and lightly compress the area until the blood stops flowing.
E si la vena es apostemada, lahoras layssa aquela e no la toques entro que·l apostema sia sedat.	And if the vein is inflamed, then leave it alone and do not touch it until the inflammation subsides.
E si necessitat te provoca a evacuar le sanc segondament, e no es excusacio, lahoras tu sagna aquel sobre aquel loc o en l’autre bras en autra vena.	And if the necessity arises to draw out blood slowly (through venesection), and there is no other option, then you should bleed that person on that same spot or on the other arm in another vein.
E la vena apelada “funis del bras” es fleubotomada en loc de la fusca o de la basilica, quan no so atrobadas o so amaguadas, quar es composta de aquelas.	When the vein known as the 'funis of the arm' is chosen for phlebotomy (bloodletting) in place of the cephalic or basilic veins, it is done so because these may not be found or are hidden, being composed within those.
E la qualitat de la fleubotomia de lu es que·l malaute intrometa la sua ma en aygua cauda entro que·l focil se enrogezesca e que la vena apparia manifestament.	The quality of the bloodletting process for the patient is that they should immerse their hand in cold water while the phlebotomy tube turns red and the vein becomes visible.
E aprop sia strengut sobre aquel am liament am strictura migana; e aprop fleubotoma segon le tranvers petit, no latitudinalment ni segon la longitut.	Then apply pressure on that hand lightly with a gentle squeeze; and then perform the phlebotomy using small strokes horizontally, not vertically or along its length.
E sia la apercio ampla e sia la tua fleubotomia am la qual tu fleubotomas aquela sobre la junctura de la ma un petit.	Whether the incision is wide or your phlebotomy (bloodletting) involves taking a small amount from the joint of the hand, it should be done carefully.
E si es prohibit le fluxs del sanc, lahoras tu itera la ma en l’aygua cauda e layssa le sanc correr en la aygua entro que consieguas la tua necessitat.	If the flow of blood is obstructed, then repeat the process of immersing your hand in cold water and allow the blood to run into the water until you meet your required amount.
Mays si tu eras en les dias d’estiu, lahoras tu yest excusat de la iteracio de la ma en l’aygua cauda, e le mes es pausat le cors del sanc en aygua cauda en temps de yvern.	Here is the translation of the provided text: 
E la fleubotomia de aquesta vena es pus salva que de totas las autras venas, quar dejos lu no ha vena pulsatil, ni nervi.	And the phlebotomy of this vein is safer than all other veins, because there are no pulsating veins or nerves.
E la fleubotomia de la savatella de la ma dreyta es conferent a las malautias del fetge.	And the phlebotomy of the little finger on the right hand is suitable for treating liver diseases.
E la qualitat de la fleubotomia de lu es que tu strenguas la ma am liament o am la tua ma, pus que tu l’as mesa en ayga cauda, entro que la vena sia imflada e sia be demostrada al vezement; e aprop fleubotoma aquela transversan; e si inscidas aquela de tot no nozera aquo en re.	The way to perform this phlebotomy is by firmly grasping the hand with your own or with a ligature, as you have placed it in warm water beforehand, until the vein is swollen and clearly visible under the incision; then cut across that vein; if you deeply penetrate it will not harm anything vital.
E conserve que no ultimes la tua ma am la fleubotomi, quar dejos lu so les nervis dels ditz denudatz de carn.	Be careful not to touch the finger with your hand during phlebotomy, as there are only nerves exposed to air without any flesh covering them.
E aprop itera la ma en l’aygua cauda e laysse correr le sanc en aquela, quar si tu no iteras aquela en l’aygua cauda, le sanc sira coagulat en lo orrifici de la vena, e es prohibit de flux.	Then immerse the hand back into warm water and let blood flow into it; if you do not re-immerse it in warm water, the blood will clot at the opening of the vein and its outflow is prohibited.
E cum es extrayt le sanc segon la quantitat de necessitat, lahoras tu pausa sobre la vena oli e sal, per que no sia consolidada coytadament; e semblantment cove que tu fassas en tot ram streyt.	And once you have extracted the necessary amount of blood, place oil and salt over the vein so it is not consolidated together again; similarly, be sure to do this for all narrow passages.
Mays le juvament de la fleubotomia de aquela de la ma senestra, es que es conferent a las malautias de la melsa.	Here is my translation of the provided text:
E fay semblantment en la fleubotomia de lu ayssi cum has fayt en l’autra.	And do this similarly in phlebotomy as you did with the other patient.
E le juvament de la vena sephena de la fleubotomia es a las malautias que so en la partida dejos del cos, ayssi cum so malautias de la mayre, e a retencio de mestruas, et a las malautias dels ronhos e ulceracios de coyssas e de cambas antiquas, e a lor semblantz de las malautias.	The extraction of blood from the saphenous vein in phlebotomy is for those illnesses that are below the waist, such as diseases of the stomach and intestines, retention of menstrual flow, and for old thigh sores or ulcers; it is used similarly for other ailments.
E la qualitat de la fleubotomia de lu es que·l malaute entrometa lo sieu pe en aygua cauda e fassa sobre aquel fricacio entro que be apparen las venas; e lia sobre la junctura del pe am correia; e le loc de la vena le talo apparent deves le dit pous, e de aquela so ramificatz en la facia del pe motz ramps.	And the procedure for phlebotomy is as follows: the patient puts their foot in warm water and rubs it until the veins appear; then, tie a ligature above the ankle joint; the spot where you should puncture for the vein is right below the middle toe, and from that point, there are many branches going up towards the front of the leg.
