Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
Mays si tu vezes le loc de la fractura ja desiccar e extenuar mays que no cove, lahoras sapias que·l nutriment es prohibit pervenir ad aquel; e donc embroca aquel am aygua tebeza deves tota veguada que delias aquel; e sia aquo en totz tres dias; e alleuja la strictura un petit, e per aquesta operacio corr al membre le nutriment, e es sanat leugierament.	If you notice that the fracture site has dried up and is more withered than it should be, then know that nourishment cannot reach there; therefore, moisten that area with tepid water whenever you attend to it; do this every three days; slightly loosen the constriction, and through this operation, blood will flow back into the limb, leading to a quick recovery.
Mays aquo que fan les fols restauradors de la fractura del membre autra veguada quan no es restaurat al comensament, segon que cove, e es restaurat segon tortuositat, es error segon la operacio de lor, e temor gran, e si fos dreyturier aquo agrandit les Antics en lors libres e agueran am aquo obrat.	What these foolish bone-setters do when they fail to restore the limb as it should be at first and instead fix it in a crooked manner is an error according to their operation, and causes great danger; if this were done correctly, ancient writers would have documented such methods in their books.
E yeu no he vist ad alcu de lor aquo far, per que es pus razonable que aquo no fassa.	And I have never seen anyone among them do such a thing, which is all the more reason why it should not be done.
Capitol segon: De fractura quan accideys en le cap.	Chapter 2: On fractures that occur in the head.
Las specias de fracturas son motas, e las figuras de lor son diversas, e las causas son distinctas, quar de fracturas alcuna es fayta per percussio de spaza, e la percussio osta tot le os entro al ciphac, le qual es dejos le os, ayssi cum fay ayssa en le fust, e per aquo aquesta specia es nompnada ascial; o la spaza inscideys alcuna partida del os, e inscideys la carn de lu e no passa la inscizio entro al derier de lu; e aquesta specia de fractura es nompnada levatio absoluta.	The types of fractures are many, and their forms are diverse with various causes; some fractures occur due to the impact of space, where the entire bone is pushed into itself, leaving it compressed like a fist, which is why this type is named "ascia"; or the space pierces part of the bone, slicing through the flesh but not penetrating deep enough; this kind of fracture is known as 'levatio absoluta'.
E la plagua de aquestas doas fracturas o es gran o pauca, e de fractura que es contricio o atricio; e causa de lu es percussio am poyra o cazement sobre peyra, e a lor semblantz.	Here is my translation of the provided text: 
E aquesta fractura o es penetrant que ja apropinqua al pannicol le qual es dejos le os; o es en la facia del os, e la plagua de aquestas doas fracturas o es gran o pauca.	And this fracture is penetrating and close to the bone marrow, which lies beneath the bone; or it is on the surface of the bone, and the injury caused by these two types of fractures can be severe or minor.
E de fractura es que es ameguada en le os, en la subtilitat del cabel petita, e per aquo es nompnada aquesta specia fractura capillar.	For fractures that are embedded within the bone, in the fine structure of the small hairline cracks, and due to this they are named 'capillary' fractures.
E es fractura que es fayta o per cazement o per percussio de peyra e a lu semblantz, que fa intrar alcuna lamina del os a las partidas dedintz, e es fayta en le loc concavitat ayssi cum accideys als payroles de eram quan accideys a lor percussio e es partida de lor intrada a las partidas dedintz.	And there is another type of fracture caused by falling or being struck by a stone or similar objects, which drives a thin piece of bone into the joint and creates a hollow space; this can also happen to sheep's thigh bones when they are hit during butchery, as part of their marrow enters the hollowed area.
E majorment es fayt aquo en les cors de osses humitz, ayssi cum so caps de efantz.	This occurs more frequently in the bodies of moist bones, just as it does in the heads of infants.
E so a totas aquestas specias fracturas satagias, so son pessas ayssi cum stelhas separadas.	And for all these types of fractures, the bones are broken like shattered stars.
E yeu vindre am reremoracio de tot aquo en son loc.	I shall now return to the original topic at hand.
E conoyssem totas aquestas specias de fractura per deteccio sobre aquelas e per inquisicio de lor am tentas e ostament de carn corrumpuda que es sobre lor.	We become familiar with all these types of fractures through direct observation, examination by touch and feeling for tender areas, and the presence of corrupted flesh over them.
E specia capillar es conoguda per aysso que es descubert sobre le os, e es abstergit, e linit sobre lu am tentha, quar la fractura appar negra.	And especially when the hair is exposed on the bone and it needs to be cleaned and bathed with tenth water because the fracture appears black.
Mays en la curacio de fractura considera al comensament les accidentz del malaute, e lahoras si tu vezes per los accidentz que signifique per significacio manifesta sobre paor, ayssi cum es vomit de colera, e extencio, e perdement de entendament, e abscizio de votz, e sincopi, e febre acuta, e eyssiment dels huels e rogor de aquels, e semblantz a lor dels accidentz en las majors disposicios, ses dopte no es sanat.	When treating a fracture, one must consider the patient's condition from the beginning and observe if their symptoms indicate severe complications, such as vomiting of bile, loss of consciousness, loss of mental capacity, loss of voice, fainting, acute fever, sweating, and inflammation or swelling similar to that seen in more serious cases. If these symptoms are present, it is best not to proceed with treatment.
E si vezes accidentz no-correntz tu speras salut, lahoras tu comensa la curacio de lu.	And if you see atypical symptoms, it gives hope for recovery; thus, one should commence the treatment process.
La qual causa es quar si es vengut a tu le plaguat en le comensament cum es plaguat e aquo es en les dias de ivern, lahoras cove que tu studias en le ostament del os denant le dia xiiii segon tota disposicio.	The reason for this is that if the patient has been injured at the beginning of winter and it's been over 12 days since their injury, you should examine the state of the bone's exposure according to all available information.
