Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
So dislocadas las doas mandibulas si no tart; e la dislocacio de amdos es fayta segon una de dos manieyras: que o son remaugudas de lurs locs per pauca remocio, e so mollificadas un petit; o so dislocadas per entiera dislocacio e complida, entro que sian mollificadas a la partida de la junctura entro que corro saliva del malaute e que no puesca tenir aquela ni puesca claure la sua boca, e la lengua de lu sia envolopada en sa paraula.	 If both jaws are dislocated at the same time and not immediately treated, the dislocation of both is done in one of two ways: either they are moved slightly from their places and become somewhat softened; or they are completely dislocated to the point where they are softened at the joint, causing saliva to run from the patient's mouth so that he cannot close it, and his tongue is wrapped in his throat.  (This sentence may be a bit difficult to interpret due to the archaic language and medical terminology, but I hope this helps!)
Mays quan la dislocacio de lu es pauca, lahoras en las majors disposicios retorna per si an pauca causa.	 But when the dislocation is slight, it returns to its proper place by itself with little difficulty.
Mays si la dislocacio es entiera e complida, lahoras cove que sia administrada reduccio de lu leugierament, e no sia tardada de tot.	 "But if the dislocation is complete and fully developed, then it should be gently reduced, and this should not be delayed at all.
E es que·l ministre tengua le cap del malaute, e entrometa lo metge le dit pous de la una sieua ma en la razit de la dislocacio de la mandibula dedintz la boca de lu, si la dislocacio es de la una part; o que entrometa les sieus dos pouzes ensemps, si la dislocacio es de doas partz, e les autres ditz de las mas de lu sian defora am les quals enguale; e comanda al malaute que cesse las suas mandibulas e absolva aquelas anar de quascuna partida; e le metge engualhe la mandibula e enpellisca la mandibula entro que retorne al sieu loc.	 "And let the attendant hold the head of the patient, and let the doctor insert his thumb into the space of the dislocated jaw inside the mouth of the patient, if the dislocation is on one side; or let him insert both thumbs at once, if the dislocation is on both sides. And let the others be outside with their hands, by which they should pull evenly; and command the patient to stop moving his jaws and let them go to each part; and the doctor should pull evenly and reinsert the jaw until it returns to its place.
E si dificil es la reducio de lu, e majorment si amdos las mandibulas so essemps dislocadas, lahoras aministra evoporacio am aygua cauda e oli, entro que sia fayta leugiera la reduccio de amdos e no tardes la reduccio de amdos de tot, ayssi quo havem dit.	 "And if the reduction is difficult, especially if both jaws are dislocated at the same time, then administer a warm water and oil mixture to facilitate the gentle reduction of both jaws, and do not delay the reduction of both jaws at all, as we have said.
E donc cum retornam e so engualadas, e es clausa la boca del malaute e no es mollificada, lahoras pausa sobre aquelas polvils de drap am cerot, e sia fayt de cera e oli rozat; e aprop sia liat am facilitat am liamens mols.	 "And when they have returned and are even, and the patient's mouth is closed but not softened, then place a cloth soaked in wax and oil on those pulps, and it should be done gently with soft bandages; and thus it should be bound for ease with soft bands.
E sia le dormir del malaute sobre le sieu dos, e·l cap de lu sia stant entre dos aurelhes, per so que no maugue aquel a la partida dreyta ni a la sinistra; e no li fassas per forsa masteguar alcuna causa; habans la sieua vianda sia forbicio leon, entro que quan las dolors sian remaugudas e las mandibulas so nozadas, lahoras maugue aquo que vol.	 And let the patient sleep on their back, with their head resting between two pillows to prevent turning to the right or left; and do not force them to eat anything; have their food be finely chopped lion until such time that the pains have subsided and the jaws are relaxed, then let them eat whatever they want.
E aquo sia aministrat am facilita, e no trebalhe sobre la apercio de la boca deves la comestio e beure e ocitatio, entro que la mandibula sia nozada e sanada.	 And let this be administered with ease, and do not work the mouth opening for eating, drinking, or speaking until the jaw is relaxed and healed.
E si es dificil la reduccio de duas mandibulas quan so dislocadas en alcuna hora e no so convertidas als lors locs, lahoras motas veguadas accideysso febres e soda assidua, e fort leu es alerguat le ventre del malaute, e fort leu e vomeys colera pura.	 And if the reduction of two jaws is difficult when they are dislocated at some point and not returned to their places, then well-known fevers and persistent sweating occur, and it is easy for the patient's stomach to become swollen, and easily and vomit pure bile.
E quan tu vezes aquo, lahoras sapias que es perdicio; e motas veguadas mor aquel al qual accideys aquo en x dias.	 And when you see this, then know that it is fatal; and well-known is that one who experiences this dies within ten days.
Capitol .xxv.	 Chapter 25.  (In this context, "Capitol" is an archaic or medieval spelling of "Chapter.")
De reduccio de la dislocacio de la furcula e de la extremitat del muscle.	 Of the reduction of the dislocation of the collarbone and of the end of the muscle.
Furcula no es dislocada del latz dedintz per la sua continuacio am le pietz; e alcunas veguadas es dislocada a la partida defora, e aquo es declarat al sentiment.	 The collarbone is not dislocated from the back inside due to its connection with the feet; and sometimes it is dislocated on the outside, and this is apparent by touch.
E la restauracio de lu es que·l malaute jagua sobre le sieu dos e extenda les sieus brasses.	 And the restoration of him is that the patient should lie on his back and extend his arms.
E aprop coarta le loc am la tua palma am fort coartacio, quar ela retornara.	 And then press down firmly on the area with your palm, for it will return to its place.
E aprop pausa sobre aquela emplastre e pulvils e strenh aquela.	 And then place a plaster and powder on it and bind it tightly.
Mays la extremitat de aquel que siec le coyde e·s continuat am aquel, no es dislocada en alcun dia; lahoras cove que sia reduzida e engualhada segon que havem dit e segon que es a tu aparelhat.	 But the extremity that follows the elbow and is connected to it is not dislocated on any day; therefore, it must be reduced and tied up as we have said and according to what you are capable of doing.
E aprop pausa sobre aquela emplastre, e pulvils, e extrictura, e comanda al malaute adherir a trenquilitat e a repaus entro que sia sanat.	 And then place a plaster, and powder, and a tourniquet, and instruct the patient to remain quiet and at rest until he is healed.
E am aquesta meteyssa curacio es reduzida la extremita del muscle quan es separada del sieu loc.	 And with this same method is reduced the extremity of the muscle when it is separated from its place.
Capitol .xxvi.	 Chapter 26.
De la reduccio de la dislocacio del muscle.	 On reducing the dislocation of the muscle.
Sapias que·l muscle no es dislocat sino segon tres manieras, de las quals es la una que sia dislocat a la partida del titillic a la partida dejos.	 Know that the muscle is not dislocated except in three ways, one of which is that it may be dislocated at the attachment of the tendon to the lower attachment.  (This passage describes different types of muscle dislocations, with "titillic" referring to the tendon and "partida dejos" meaning the lower or distal attachment.)
