Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E aprop empelleys le pietz del pe a la camba la tersa veguada, e tu es a la cavilha.	 And then bend the toes of the foot to the thigh for the third time, and you are at the ankle.
Donc si retorna en una veguada o en dos segon aquesta manieyra, e si vezes le pe engualhat, es bo; e sino, lahoras sobre lu itera la operacio, quar aquel retorna.	 So if you return once or twice in this manner, and if you see the foot swollen, it is good; otherwise, then repeat the operation on him, because he will return (to the original state).
Mays si a tu es prohibida la reduccio de lu am aquo que havem recomtat, lahoras fay jaser le malaute sobre le sieu dos sobre terra, e estrenh un paysel mot en terra fermat, e que caja entre las coyssas de lu, e tu ja has envolopat sobre lu drap per so que no ledesca le malaute.	 But if it is forbidden for you to reduce him with this that we have recommended, then make the patient lie on his back on the ground, and strengthen a pillow firmly on the ground, and let it be placed between his thighs, and you have already wrapped a cloth over him so that the patient does not burn.
E aprop le ministre de lu tengua las suas coyssas, e aprop autre ministre extenda le pe am las suas mas o am liament que lie sobre le col del pe; e aprop extenda aquel quascun ministre contre extencio del sieu par, e le payssel sia extant entre las coyssas del malaute retinent aquel, per so que·l cos de lu no sia atirat a las partidas dejos deves la sua extencio.	 And then one of his attendants should hold his thighs, and another attendant should extend the foot with their hands or with a cloth that lies on top of the foot's neck; and each attendant should be extended against the extension of their partner, and the pillow should be stretched between the patient's thighs holding it, so that his body is not pulled to the parts below its extension.
E aprop le metge enguala la dislocacio am las sieuas mas, e autre ministre tengua la coyssa sana a las partidas dejos, quar la dislocacio retorna am la facilitat.	 And the doctor immediately places his hands on the dislocation, and another attendant holds the healthy side at the ends of it, because the dislocation returns easily.
E donc cum retorna la dislocacio e es declarada a tu la sanetat de la reduccio de lu, lahoras pausa emplastre e extrenh aquela am liamentz fortment, e ligua le pe am liament a la camba.	 And when the dislocation returns and its healing is apparent to you, then place a poultice and bind it strongly with bandages, and bind the foot to the thigh with a bandage.
E cove que temes o te guardes dels nervis les quals so detras sobre le talo, per que le liament sobre aquel no sia vehement e leda aquel fortment.	 And be careful or take care of the nerves that are behind the heel, so that the bandage on it is not too strong and presses them firmly.
E aprop layssa aquel per dos dias o per tres; e si le liament es mollificat, extrenh aquel.	 And then leave it for two or three days; and if the bandage has softened, remove it.
E aprop deslia aquel en le ters dia o en le quart, e prohibeys le malaute de anament per xl dias.	 And then unbind it on the third day or the fourth, and forbid the patient from walking for forty days. ✓
Mays si es forsat de anar denant aquel spazi, no es fayta segurtat que la dislocacio no sia sobre lu dissolvuda e corrumpuda, e aprop aquo que no recipia curacio.	 But if the patient is forced to walk before that time, it is not certain that the dislocation will not be dissolved and ruined on them, and then it will not receive treatment.
E si accideys a lu apostema caut, lahoras cove que tu aministre en la cedacio de lu aquo en lo qual precedic la nostra narracio, en autre loc de curacio e de embrocacio, entro que sia remauguda.	 And if an abscess forms on them, then you should administer in its opening that which we previously mentioned in another place of treatment and application, until it is removed.
Capitol .xxxiiii.	 Chapter XXXIV
De curacio de dislocacio dels ditz dels pes.	 On the treatment of displacement of the toes.
Cove que aquel qu’es dislocat sia engualhat am pauca extencio ses trebal; e aquo que no es dificil, abantz es leugier.	 It is advisable that the person who is displaced be treated with little extension without effort; and this is not difficult, but rather easy.
Mays si la dislocacio es en alcus nozes del dos del pe, lahoras cove que fassas cezer le malaute le sieu pe sobre loc engual de la terra o sobre taula, e sia estant ayssi cum si anava.	 However, if the displacement is in some of the toes at the back of the foot, then you should make the patient sit on a ledge or table, and be standing as if walking.
E aprop tu sta de pes, e pausa le tieu pe sobre aquo que imineys de las juncturas, e aprop calca aquel am le tieu pe am vertut entro que retorne, e que vejas aquel ja engualhat e no aparesca en le loc eminencia.	 And then you should stand on the patient's foot, and place your foot over what appears to be the joint, and then step on it with your foot with all your strength until it returns, and you see that it is already aligned and does not appear to protrude.
E aprop pausa dejos le ventre del pe de lu una taula que prengua tot le pe, a la qual sian dos caps, e aprop strenh aquel am strectura decent e ferma per tres dias; e aprop deslia aquel e fay aquel repausar de ambulacio per motz dias, entro que sia estrenhut e de reddicio sia assegurat.	 And then place under the sole of his foot a board that holds the entire foot, which has two ends, and then strengthen it with decent and firm fasteners for three days; and then loosen it and let him rest from walking for several days, until he is strengthened and the reduction is assured.
Capitol .xxxv.	 Chapter XXXV
De las specias de dislocacio que sian faytas am plagua o am fractura o am quascuna ensemps.	 On the types of displacement that are caused by bruising, or fracture, or both together.
Quan accideys alcuna causa de aquelas, e tu te perforssas en la curacio de aquela e en la restauracio de lu, motas veguadas succezeys la mort.	 When any of these causes occur, and you engage in the treatment of that condition and the restoration of the patient, many times death occurs.
E per aquo no cove que sobre la curacio de lu presuma, sino aquel que es savi en l’art, de lonc uzatge, misericordios e pietados, tardiu, no-ardit ni presomptuos; e que use en le comensament de medicinas que cedan apostemas cautz tant solament, e leyssa le malaute al divinal jutgament, sino ad aquel al qual speras salut de perdicio, am de la malautia alleviacio, e en la qual appareys alcuna speransa.	 And for that reason, it is not appropriate to assume care of the patient unless one is wise in the art, with long experience, compassionate and merciful, patient, not reckless or presumptuous; and who uses at the beginning of treatments those medicines which remove apostemas cautiously only, and leaves the patient to divine judgment, except for that person from whom you hope for health rather than destruction, with relief from the illness, and in whom you see some hope.
