Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E si no n’es getada, lahoras aministra extraccio de lu am le instrument apelat gesti epicicarios subtil del qual aquesta es la forma:	 And if it is not dislocated, then administer an extraction of the same with the instrument called "fine gesti epicicarios," which looks like this:
E si es foro-getada am gesti, bo es; e sino, lahoras aministra la extraccio de lu am onci subtil de pauca duplicacio.	 And if it is not dislocated with the instrument, then it is good; and if not, then administer the extraction of it with a fine lancet of few doubles.
E donc si no es foro-getada per aquo, lahoras fay una canula de aram e entromet la extremitat de la canula en le trauc de la aurelha e claus a l’enviro de la canula am cera e am oli mollificada per so que no sia ubert sino la canula.	 And if it is not dislocated with that, then make a tube of iron and insert the end of the tube into the ear canal and close around the tube with wax and softened oil so that only the tube remains open.
E aprop extratz am le tieu vent am fort atraccio, quar tropas veguadas cum aquo que havem recontat.	 And then extract it with your own breath with strong suction, because often this is how it happens with what we have described.
Mays si no es foro-getada en aquesta manieyra, lahoras pren de halka alumbat o de vecz aparelhat am le qual son preses les ausels una patita quantitat, e pausa aquel en la extremitat de ray, e aprop envolopa sobre aquel coto decentment pausat.	 But if it is not dislocated in this manner, then take some alum or some of the bird-lime used for catching birds, and place a small amount at the end of a reed, and then wrap around it a decent bandage.
E aprop entromet aquel en le trauc de la aurelha am facilitat, e aprop excicca la aurelha de la humiditat.	 And then insert that into the ear canal with ease, and then dry the ear of its moisture.
E donc si no es foro-getada am totas las causas las quals havem recontadas, lahoras tu coyta a talhar aquela denant que endevengua apostema caut o espasme.	 And so if it is not forgotten for all the causes that we have mentioned, then you should cut [the affected part] before it becomes an abscess or cramp.
E la manieyra de talhar aquela es que tu al comensament sancnes le malaute de la vena sephasica e extratz del sanc segon la mannieyra de la vertut de lu, e aprop fay aquel cezer entre las tuas mas e converteys l’aurelha a las partidas desus, e fen am petita fissura en la razit de la aurelha deves lo greys de lu en le loc be premegut de lu.	 And the way to cut that is to first bleed the patient from the saphenous vein according to their strength and condition, then place a towel between your hands and tilt the ear towards the affected side, and make a small incision in the upper part of the ear where the grey matter is most prominent.
E sia la fissura de figura lunar entro que pervengua a la peyra, e, la peyra atrobada, osta aquela si podes am instrumentz apropriatz; e aprop cos la fissura en aquela hora am velocitat, e cura aquela entro que sia sanat.	 And let the incision be in the shape of a crescent moon until it reaches the stone, and when the stone is found, remove it if you can with appropriate instruments; then close the incision immediately, and care for it until it heals.
E si la causa cazent en la aurelha es un dels gras que creysso e so inflatz, lahoras aministra la curacio e la extraccio de lu; mays si no obezeys a tu ad eyssiment, lahoras tu pren spatum teune subtil segon aquesta forma:	 And if the cause in the ear is one of those growths that grows and swells up, then administer treatment and removal of it; but if it does not obey your extraction, then take a subtle tweezers according to this manner:
e aministra am aquel la abscizio de aquel gra lo qual es cazut en l’aurelha.	 The text appears to describe a medieval medical procedure involving an ear abscess. Here's a line-by-line translation into English:
E no fassas aquo quan cogitas que aquel ja es humectat per la vapor del aurelha, e pausa aquel en motas pessas, e prop extratz ne aquelas am les oncis o am gesti subtil, o ab inscizio ayssi co dit havem, quar es alleujada la extraccio de lu.	 Sure, let's translate the sentence:
Mays en l’aygua la qual es intrada en l’aurelha cove que·l malaute use de sternutacio am condizi al comensament, e omple la sieua aurelha am alcu coto vielh, e jagua sobre aquela aurelha en la qual es l’aygua, e si per aquo es foro-getada, bo es; e sino, lahoras pren tropas peyras teunas e leons segon la longitut del dit, e calfa aquelas en le foc un pauc, e le pacient entrometa una de aquelas en le trauc de la sua aurelha e saute sobre la un pe sieu de aquela partida e percussia am una autra peyra sobre la peyra la qual es dintz la aurelha.	 Here's my attempt to translate the provided sentence into English:
Donc no cesse aquo am peyra entro que tota l’aygua sia foro-getada.	 Translation:
E ja l’aygua sira foro-getada enayssi que tu prenguas de papier o de gonc i, e met la una extremetat de lu en l’aurelha e estendas l’autre extremitat am foc entro que sia comburit le may de lu.	 And already the water has been poured in such a way that you take some paper or cotton, and put one end of it in the ear, and extend the other end with fire until it is burnt at its base.
E prop met i autre gonc e fay aquo tantas veguadas entro que tota l’aygua sia foro-getada, e stratz aquel am canula ayssi co desus es dit de la peyra extrasadora.	 And then put in another cotton and do this several times until all the water is drained out, and use a straw as was mentioned above about the extracting stone.
Mays en la extraccio de bestia intrant en aquela aurelha, si es a petit cos, ayssi piussa e a lu semblant, cura aquel ayssi cum havem dit en la divisio; mays si es de gran cos la qual causa apar al sen del vezement, lahoras aministra la extraccio de lu am gesti e oncis, e la causa de lu es pus leugiera de totas las autras causas que cazo en l’aurelha.	 But in the case of a foreign object entering that ear, if it is a small object, similar to this one, treat it as we have said in the division; but if it is a large object which appears at the opening of the eardrum, then administer its removal with tweezers and scissors, and the cause of it will be lighter than all other causes that fall into the ear.
Mays en la extraccio de verm engendrat en la aurelha, quan tu curas aquel am aquo que havem dit en la divisio e en le tractat de distillacios e no comfereys la tua curacio, lahoras cove que tu reguardes la aurelha al solelh.	 But in the case of removing a worm born in the ear, when you treat it with water as we have said in the division and in the tract on distillations and your treatment does not work, then you must look at the ear in the sunlight.
