Praefatio.	Foreword.
Et medicus aequet Mandibulam, et impellat Mandibulam, donec redeat ad locum suum.	And the physician balances the jaw, and pushes the jaw, until it returns to its place.
Quod si difficilis sit reductio eius, praecipue si sunt ambae Mandibulae simul: tunc administra uaporationem cum aqua calida, et oleo, donec fiat facilis reductio ambarum: neque tardes reductionem ambarum omnino, sicut diximus.	If the reduction is difficult, especially if both jaws are involved at the same time: then administer a fumigation with hot water and oil, until the reduction of both becomes easy; nor delay the reduction of both altogether, as we have said.
Cum ergo redeunt et aequantur, et clauditur os infirmi, et non mollificantur: tunc pone super eas puluillos pannorum, cum ceroto quod sit factum ex cera: et oleo rosato.	When they return and are balanced, and the patient's mouth is closed, and not relaxed: then put over them a poultice of old cloths, with wax that is made from beeswax, and rose oil.
Deinde ligetur cum facilitate cum ligamentis mollibus.	Then bind with a facilitative binding using soft ligaments.
Et sit somnus infirmi super dorsum suum: et caput eius sit stans inter duo puluinaria, ut non moueat ipsum ad dextram et sinistram: neque conetur, uel cogatur masticare aliquid: imo ponatur cibus eius sorbitio lenis, donec quando remouentur dolores, et nodatur Mandibula: tunc comedat quod uult, et administretur illud cum facilitate.	And let the patient sleep on their back: and let his head be stationed between two pillows, so that he does not move it to the right or left; nor is it constricted, or cogitated to chew anything: indeed, let his food be given in a soft sorbitio, until when the pains are removed, and the jaw is settled: then let him eat what he wants, and administer it with facilitation.
Non laboret super operationem oris sui apud comestionem et potum, et oscitationem, donec nodetur Mandibula, et sanetur.	Let him not exert himself over the operation of his mouth during eating and drinking, and kissing, until the jaw is settled, and healed.
Quod si difficilis fiat reductio duarum Mandibuiarum, quando dislocantur in hora aliqua, et non conuertuntur ad loca sua: tunc multotiens accidunt inde febres, et soda assidua: et fortasse soluitur uenter infirmi, et fortasse uomit choleram puram.	If the reduction of two jawbones becomes difficult when they are dislocated at some hour and do not return to their places, then frequently fevers and constant pains occur; and perhaps the weakened stomach is relaxed, and perhaps it vomits pure bile.
Cum ergo uides illud: tunc scias, quia est perditio, et multotiens moritur ille cui accidit illud in decem diebus.	Since you see that, then know that it is a loss, and frequently one dies who suffers that within ten days.
¶ De reducione dislocationis Furculae, et extremitatis humeri.	Concerning the reduction of a dislocated elbow, and the extremity of the shoulder.
Caput XXVI.	Chapter 26.
Furcula quidem non dislocatur ex latere intrinseco, propter continuationem suam cum pectore.	The elbow indeed does not become dislocated from the inner side, on account of its continuity with the chest.
Et dislocatur quandoque ad exteriora: et declaratur illud sensui.	And it becomes dislocated sometimes to the outer sides, and that is made clear by sensation.
Et restauratio eius est, ut iaceat infirmus super dorsum suum, et extendat brachia sua.	And its restoration is, that the weak person should lie on his back, and extend his arms.
Deinde coarta locum cum palma tua coartatione forti, nam ipsa redibit.	Then you should bind the place with a strong bandage of your palm, for it will return to its position.
Deinde pone super ipsam emplastrum, et puluillos, et stringe eam.	Then put on top of it an emplaster, and poultices, and bind it tightly.
Extremitates uero eius quae sequuntur cubitum, et continuantur cum eo, non dislocantur, nisi raro.	The extremities, indeed, which follow the elbow, and are connected with it, do not become dislocated, unless rarely.
Quod si dislocatur die aliquo: tunc oportet, ut reducatur et aequetur secundum quod diximus, et quod praeparatur tibi.	If it becomes dislocated on some day: then it is necessary that it be reduced and set in order according to what we have said, and what has been prepared for you.
Deinde pone super ipsam emplastrum, et puluillos, et stricturam.	Then put on top of it an emplaster, and poultices, and a tightening bandage.
Et praecipe infirmo, adhaerere tranquillitati et quieti, donec sanetur.	And instruct the weak person to adhere to tranquility and quiet, until they are healed.
Et cum hac eadem curatione reducitur extremitas Humeri, quando separatur etiam a loco suo.	And with this same treatment, the extremity of the shoulder is reduced when it is also separated from its place.
¶ De reductione dislocationis Humeri.	Concerning the reduction of a dislocated shoulder.
Caput XXVII.	Chapter 27.
Scias, quod Humerus non dislocatur, nisi secundum tres modos.	Know that the shoulder is not dislocated, except in three ways.
Quorum unus est, ut dislocetur ad partem titillici ad inferiora.	One of them is to be displaced towards the lower parts of the perineum.
Secundus est, ut dislocetur ad partem pectoris.	The second is to be displaced towards the chest.
Et fortasse dislocatur ad superiorem partem Humeri: et illud fit raro.	And perhaps it is displaced towards the upper part of the shoulder, and that happens rarely.
Et non dislocatur ad posteriora, propter spatulam.	And it is not displaced backwards, because of the blade.
Et non dislocatur ad anteriora, propter neruos.	And it is not displaced forwards, because of the veins.
Et plurimum quidem dislocatur et egreditur ad inferiora uersus titillicum: praecipue in illis, quorum carnes sunt paucae.	And indeed it is most often displaced and protrudes towards the lower parts near the perineum: especially in those whose flesh is lean.
Quoniam egrediur in eis uelociter, et ingreditur uelociter.	Since it protrudes quickly in them, and is reduced quickly.
In illis autem quorum carnes sunt multae, est econtrario illius, scilicet quia egreditur cum difficultate, et ingreditur cum difficultate.	But in those whose flesh is abundant, it is the opposite of that, namely because it protrudes with difficulty, and is reduced with difficulty.
Et fortasse accidit quibusdam hominibus percussio, aut casus, et apostematur Humerus apostemate calido, et putatur propter illud, quia iam dislocatus est.	And perhaps it happens to some men that they receive a blow or a fall, and the shoulder is affected by a hot abscess, and it is thought because of that, that it was already displaced.
Oportet ergo, ut experiaris illud, donec stes super certitudinem eius, et tunc procedas in curatione eius.	It is necessary, therefore, to test that until you stand upon certain knowledge of it, and then proceed with its cure.
Et cognoscitur dislocatio, quando est ad inferiora uersus titillicum: et distinguas inter Humerum dislocatum, et humerum sanum.	And the displacement is recognized when it is towards the lower parts near the perineum: and you distinguish between a displaced shoulder and a healthy one.
Nam tu inuenis inter eos diuersitatem manifestam, et inuenis in capite Humeri concauitatem, et sub titillico apud tactum caput humeri quasi ipsum sit ouum: et non potest infirmus reducere manum ad aurem suam, neque mouere eam omnibus motibus.	For you find a clear difference between them, and you find a concavity in the head of the shoulder, and under the perineum upon touching the head of the shoulder as if it were a hollow: and the weak one cannot reduce his hand to his ear, nor move it with all its movements.
Et similiter, si dislocatur uersus pectus, aut ad sursum: tunc inuenis manifestum tactum, neque occultatur.	And similarly, if it is displaced towards the chest or upwards: then you find a clear and obvious touch, and it does not hide.
