Praefatio.	Foreword.
Si ergo uides ipsum iam apostematum, tunc non iteres super ipsum omnino, non enim excusat apud te aliquid.	If you see that it has already been missed, then do not try again at all, for nothing is exempt with regard to you.
Et pone super ipsum aliquid ex faece olei: quoniam alleuiat cursum sanguinis.	And put upon it something from the dregs of oil: because it alleviates the flow of blood.
Et est melior in hoc loco quam oleum ipsum, et quam reliqua olea.	And it is better in this place than the oil itself, and than other oils.
Et similiter administra faecem olei in omni phlebotomia tua, qua phlebotomas uenas apud prohibitionem cursus sanguinis: et faciunt illud tyriaca alfarach, et sagzenea, quando ponitur ex una earum super locum.	And similarly administer the dregs of oil in all your bloodletting, where the bloodletters prohibit the flow of blood: and they make that tyrical treatment, and sagzeneca, when it is applied from one of them to the affected area.
Sanguis enim subtiliatur et resoluitur, quando est grossus.	For the blood is subtly refined and resolved when it is thick.
Quod si accidat in loco phlebotomiae apostema magnum, nam multotiens accidit, praecipue ei qui non est phlebotomatus nisi uice illa, aut est apertio uenae parua, tunc propera et pone super locum spongiam infusam in aqua et sale, calefacta parumper: et stringe eam hora una: quoniam soluitur.	When a large apostemation occurs at the site of bloodletting, which often happens, especially to one who has not been bled except at that time, or has a small opening of the vein, then apply and place on the area a sponge infused with hot water and salt for a short while: and bind it for an hour: because it is dissolved.
Et oportet, ut facias illud post exitum sanguinis ex uena ipsa, cum complemento sui, aut ex uena alia.	And it is necessary to do that after the blood has flowed out of the vein itself, with a complementary treatment, or from another vein.
Quod si remanet in loco post dies aliquid nigredinis, aut uiriditatis, non nocet illud: et si uis, pone super ipsum aliquid aloe, aut myrrhae solutorum: aut aliquid ex succo menthastri, id est, calamenti aut simile illius.	If something blackish or greenish remains at the site after several days, it does not harm: and if you wish, apply to it something soluble of aloe, or myrrh; or something from the juice of menthastrum, that is, calament or similar to that.
Et multotiens quidem accidunt apostemata et eminentiae apud phlebotomiam Basilicae.	And indeed, apostemations and swellings often occur at the site of bloodletting of the basilic vein.
Pone ergo manum tuam super ipsam, tunc si inuenis molliciem apud compressionem tuam super ipsam, tunc illa eminentia est mala.	Put your hand therefore upon it, then if you find softness at the site of your compression, then that swelling is bad.
Caue ergo, ut ponas super eam aliquid ex eo quod diximus.	Take heed therefore, to apply to it something from what we have mentioned.
Nam fortasse fluet ex ea sanguis arteriae.	For perhaps the blood flows out of the artery.
Sed fac emplastrum ei cum eo in quo est stipticitas, ut induretur locus.	But make an application to it with that which has astringency, so that the site may be dried.
Deinde cura ipsum cum reliqua curatione, donec sanetur.	Then treat it with the remaining treatment, until it is healed.
Et oportet, ut extrahas omni homini ex sanguine secundum quantitatem uirtutis suae.	And it is necessary to extract from every man, in proportion to the quantity of his own blood, according to the amount of his vital strength.
Et quod apparet ex colore uincente super sanguinem.	And what appears from the wine-like color above the blood.
Nam sanguis si est niger, tunc dimitte ipsum exire, donec rubeat: et similiter si uides ipsum grossum: tunc dimitte eum, donec subtilietur: et similiter si est acutus, donec auferatur acuitas eius.	For if the blood is black, then let it flow out until it becomes red; and similarly if you see it thick, then let it flow out until it becomes subtle; and similarly if it is acute, until its acuteness is relieved.
Et oportet ei qui est plenus, fortis, et indiget extractione sanguinis uice una, ut amplificetur phlebotomia uenae, et sit phlebotomus latus: et in eo qui est debilis, sit econtrario illius.	And it is necessary for him who is full, strong, and needs the extraction of blood once, that the phlebotomy of the veins be amplified, and the phlebotomist be skilled; and in him who is weak, let it be the opposite of this.
Et oportet, ut extrahat ipsum in uicibus, et ut sit foramen strictum: et melius quod administratur in phlebotomia uenae est, ut sit transuersa sectio, non punctura.	And it is necessary to extract it from the veins, and that the opening be narrow; and what is better administered in the phlebotomy of the veins is a crosswise section, not a puncture.
Et iste modus phlebotomiae est saluus a fluxu sanguinis, et ab incisione nerui: et est laudabilior, et saluior quam phlebotomia per latitudinem et longitudinem.	And this mode of phlebotomy is safe from the flow of blood, and from incision of a nerve; and it is more praiseworthy and more salutary than phlebotomy by width and length.
Et cui consueuit peruenire apud phlebotomiam syncopis, oportet ut cibes ante phlebotomiam modico pane infuso in aqua granati muzi: aut secaniabin, si est calefactus: et extrahas ei ex sanguine in tribus uicibus, aut quatuor.	And he who is accustomed to faint upon approaching phlebotomy, it is necessary that he eats beforehand a moderate bread infused in water of granated muzi: or dates, if he is overheated; and extracts from the blood in three veins, or four.
Et si est infrigidatae complexionis, tunc accipiat ante phlebotomiam panem infusum in syrupo miua, aut in syrupo de melle aromatizato cum speciebus, aut in syrupo aromatizato odorifero.	And if he is of an infrigidated complexion, then let him take beforehand bread infused in syrup of mia, or in syrup of honey aromatized with spices, or in syrup aromatized with fragrant odor.
Quod si accidat syncopis apud phlebotomiam, et est caussa eius exitus sanguinis multi: tunc oportet, ut sumat in potu aquam carnis, et syrupum odoriferum subtilem: et utatur aromaticitate cum algalia, et liniatur pectus eius cum ea: et utatur reliquis quae diximus in diuisione in capitulo syncopis ex euacuatione.	What if syncope occurs upon phlebotomy, and the cause of its abundant blood flow is multiple: then it is necessary that he takes in a drink water of flesh, and subtle fragrant syrup; and let him be treated with aromaticity with galangal, and his chest be lined with these; and let him use the remaining things which we mentioned in the division on syncope from evacuation.
Qui autem uult euentare brachium suum, et soluere sanguinem suum secundo: oportet ei cuius phlebotomia est propter euacuationem multam, et uirtus eius est debilis, ut soluat sanguinem paulatim per quantitatem uirtutis in diebus continuis.	Whoever wants to evacuate his arm and release his blood a second time: it is necessary for him whose phlebotomy is due to excessive evacuation, and his strength is weak, so that he releases the blood gradually according to his strength over continuous days.
Qui uero uult euentare brachium suum, et soluere sanguinem suum secundo, et est corpus eius forte: tunc faciat illud post septem horas, aut nouem a phlebotomia sua prima.	Whoever wants to evacuate his arm and release his blood a second time, and his body is strong: then he should do it seven hours later, or nine hours after his first phlebotomy.
Qui autem uult attrahere sanguinem ex corpore suo ad contrarium partis ad quam declinat: oportet ut euentetur ei in die secundo, aut in tertio.	Whoever wants to attract blood from his body to the opposite part to which it declines: it is necessary that he be evacuated on the second day, or on the third.
In cuius uero corpore est sanguis multus iam calefactus, et acuitur, et facit accidere febrem: oportet, ut egrediatur ex eo sanguis in uice una, et extrahatur ex eo quantitas multa: et amplificetur apertio usquequo accidat syncopis: postquam tu fueris conseruans omnes conditiones phlebotomiae: et ut ponas manum tuam super pulsum eius apud cursum sanguinis, ut non accidat mors loco syncopis.	In whom there is already much heated blood in his body, and it becomes sharp, and causes a fever to occur: it is necessary that the blood flow out of him at once, and a large quantity be extracted from him; and the opening should be widened until syncopation occurs. After you have observed all the conditions of phlebotomy, and you have placed your hand on his pulse at the course of the blood, so that death does not occur in place of syncopation.
Multotiens enim accidit illud, quando ignorat phlebotomator, et cadit negligentia.	For it often happens thus, when the phlebotomist is ignorant and falls into negligence.
Et non oportet quando uis soluere brachium, et soluere sanguinem secundo, cum iam clausum sit orificium uenae, et fiat difficilis exitus sanguinis, ut prematur super ipsum cum uehementia, et curuatum extendatur uelociter.	And it is not necessary when you want to release the arm and release the blood a second time, since the opening of the vein is already closed, and the exit of the blood becomes difficult, so that you press on it with vehemence, and the curvature is extended more quickly.
