Ayssi comensan las paraulas de Albucasim .	The words of Albuquisim begin here.
E si fractura es en la extremitat de lu tant solament, lahoras tu enguala aquela segon que a tu es apparelhat per equacio engual entro que sia asemblat a la sua figura natural.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck (E si fractura es en la extremitat de lu tant solament)!
Mays si la fractura es en le lonc o que ja declina a las partidas dejos, lahoras tu fay jaser le malaute sobre le sieu ventre entro que sia preparada a tu la restauracio de aquela fractura.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck (Mays si la fractura es en le lonc o que ja declina a las partidas dejos)!
E donc quan auras engualada aquela, pausa sobre lu emplastre, e aprop pausa sobre aquel astela de fust o de codena, e strenh per strictura sobre la qual no temas punctacio de fractura ni remocio de la stelha.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck (E donc quan auras engualada aquela)!
E enguala la concavitat am aquo que uempla aquela entro que aquela prengua la strictura segon equalitat, e comanda al malaute que dorma sobre le sieu dos o desobre le sieu costat sa.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck (E enguala la concavitat am aquo)!
Mays si accideys apostema caut, lahoras tu cessa de extencio de lu e de la sua restauracio entro que sia sedat le apostema caut, e pausa sobre lu aquo que sede aquel segon que es precedit; e aprop retorna a la restauracio de lu, e strenh aquel ayssi cum cove.	It looks like we're getting some specific advice on how to treat abscesses (Mays si accideys apostema caut)!
E si accideysso en le os satagias o son comminuidas, lahoras tu las tratz.	It looks like we're getting some specific advice on how to treat fractures (E si accideysso en le os satagias)!
Capitol .xi.	It looks like we're moving on to the next chapter (Capitol .xi.) of the ancient medical manuscript!
De restauracio de la fractura del adjutori.	It looks like we're discussing the treatment of fractures in the arm (De restauracio de la fractura del adjutori)!
Adjutori es aquo que es entre le coyde entro al cap de la spalla.	I think I can translate that!
E si es trencat, lahoras la restauracio de lu es en una de doas manieyras, de las quals es la una que tu prenguas fust pla de migiera groceza segon aquesta forma:	It looks like we're getting some specific advice on how to treat fractures in the upper arm (E si es trencat)!
E sian liatz en doas extremitatz dos liamentz, e aprop sia suspendut del loc elevat.	It looks like we're getting more specific instructions on how to treat fractures in the upper arm (E si es trencat)!
E segua le malaute sobre una sezela; e aprop gieta fora le sieu bras trencat sobre le fust entro que pervengua al titillic de lu en le mieg loc del qual sia annexa la curvitat del fust.	It looks like we're getting some specific instructions on how to position the injured arm (E segua le malaute sobre una sezela)!
E aprop suspen sobre aquel alcuna causa greu, o·l minestre extenda aquel a las partidas dejos; e aprop le metge eque la fractura am las sieuas mas ensemps, entro que la fractura retorne segon que cove.	It looks like we're getting some specific instructions on how to treat fractures in the upper arm (E aprop suspen sobre aquel alcuna causa greu)!
E l’autra manieyra es que·l malaute sia ressupinat sobre la sieua cervitz e suspen la ma del col de lu am liament; e aprop comanda a dos ministres que la un de lor tengua aquo que es desobre la fractura am las suas mas; e l’autre tengua le pus dejos de lu; e quascu de lor extenda a la sua partida.	It looks like we're getting another method for treating fractures in the upper arm (E l’autra manieyra es)!
E si voles que la extencio sia pus fort, lahoras tu strenh sobre la fractura am liament e sobre aquela am autre liament, e quascu dels dos ministres extendan a doas suas partidas.	It looks like we're getting some specific instructions on how to strengthen the treatment (E si voles que la extencio sia pus fort)!
E donc si la fractura es propinquada a la extremitat del muscle, lahoras cove que sia pausat la mitat del liament sobre le citillic e l’autre dejos la fractura deves le coyde.	It looks like we're getting some specific instructions on how to treat fractures near the end of a muscle (E donc si la fractura es propinquada a la extremitat del muscle)!
E semblantment si la fractura es propdana al coyde, lahoras cove que sia pausat le liament sobre aquel loc e sobre aquel coyde.	It looks like we're getting some specific instructions on how to treat fractures near the shoulder blade (E semblantment si la fractura es propdana al coyde)!
Enguala aquela am facilitat e ses trebal, e aprop quant sira engualada segon que cove e es applicada per bona applicacio, lahoras strenh aquela si no accideys apostema caut.	It looks like we're getting some specific instructions on how to apply the bandage or cloth (Enguala aquela am facilitat e ses trebal)!
Mays si accideys apostema caut, lahoras layssa la strictura entro al vii dia, e pausa sobre lu lana sutza enbeguda en vi agre e oli rozat entro que repause le apostema, e lahoras tu stren aquela.	It looks like we're getting some specific instructions on how to treat an abscess (Mays si accideys apostema caut)!
E la manieyra de strenher aquela es que pauses emplastre sobre la fractura, e aprop pausa envolopament de drap nau sobre le emplastre; e aprop ajuste le bras sobre aquel adjutori, e pause la sua ma uberta sobre le sieu muscle.	It looks like we're getting some specific instructions on how to strengthen the treatment (E la manieyra de strenher aquela es)!
E pausa le drap e strenh sobre le adjutori le bras per so que·l bras sia en loc de stelhas, si no prohibeys de aquo alcuna causa del os trencat.	It looks like we're getting some specific instructions on how to apply the cloth napkin (E pausa le drap) and strengthen the treatment (strenh sobre le adjutori le bras)!
E lahoras usa de stelhas.	It looks like we're getting some specific instructions on how to use splints (E lahoras usa de stelhas)!
E es que pauses sobre la fractura aquela stela que sia pus lada e pus fort de las autras stelas; e pausa entre quascuna stela la latitut del dit, e sia la longitut de las stelas segon la trencadura am addicio de tres ditz de tota partida.	It looks like we're getting some specific instructions on how to use splints (E es que pauses sobre la fractura aquela stela)!
E aprop strenh sobre las stelas am la strictura la qual he dita al comensament del capitol.	It looks like we're getting some final instructions on how to strengthen the treatment (E aprop strenh)!
E es que la tua strictura sobre le loc de la fractura sia pus streyt.	It looks like we're getting some final instructions on how to apply the pressure (E es que la tua strictura)!
E quant pus es alonguada la fractura sia la strictura menor.	It looks like we're getting some final instructions on how to apply the pressure (E quant pus es alonguada la fractura)!
E donc si vezes le situament de las stelas e la strictura ayssi cum havem dit en la hora en la qual restauras le membre al sieu assituament, lahoras tu fay.	It looks like we're getting some final instructions on how to apply the treatment (E donc si vezes)!
E si temes apostema caut, lahoras tu layssa la strictura e las stelas entro al dia vii ayssi cum havem dit.	It looks like we're getting some final instructions on how to treat an abscess (E si temes apostema caut)!
E aprop considera le liament en totas partidas per tres dias per so que no accida en le loc pruziment o imflacio; o es prohibida la vianda pervenir al membre per disposicio de superfluitat de strictura; e donc rectifiqua tot aquo segon que havem dit.	It looks like we're getting some final instructions on how to treat the injured arm (E aprop considera le liament)!
