Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E l’autra manieyra es que·l malaute sia ressupinat sobre la sieua cervitz e suspen la ma del col de lu am liament; e aprop comanda a dos ministres que la un de lor tengua aquo que es desobre la fractura am las suas mas; e l’autre tengua le pus dejos de lu; e quascu de lor extenda a la sua partida.	And the other handmaid is that the patient should be placed on their back and support their head with a cloth; then command two ministers to hold one under the fracture and the other behind them; and each of them extend to their part.
E si voles que la extencio sia pus fort, lahoras tu strenh sobre la fractura am liament e sobre aquela am autre liament, e quascu dels dos ministres extendan a doas suas partidas.	And if you want the extension to be stronger, then press on the fracture with the cloth and on the other side with another cloth, and each of the two ministers extend their parts.
E donc si la fractura es propinquada a la extremitat del muscle, lahoras cove que sia pausat la mitat del liament sobre le citillic e l’autre dejos la fractura deves le coyde.	And if the fracture is close to the end of the muscle, then cover that the middle of the cloth over the knee and the other behind the fracture towards the back.
E semblantment si la fractura es propdana al coyde, lahoras cove que sia pausat le liament sobre aquel loc e sobre aquel coyde.	Similarly, if the fracture is towards the back, then cover that the cloth be placed on that place and on the back.
Enguala aquela am facilitat e ses trebal, e aprop quant sira engualada segon que cove e es applicada per bona applicacio, lahoras strenh aquela si no accideys apostema caut.	Equal to that in difficulty and work, and when it is applied according to what is covered and how it is applied, then press on that if there is no pus.
Mays si accideys apostema caut, lahoras layssa la strictura entro al vii dia, e pausa sobre lu lana sutza enbeguda en vi agre e oli rozat entro que repause le apostema, e lahoras tu stren aquela.	If a boil occurs, leave the stricture inside for seven days, and place a cloth soaked in warm water and oil over it until the boil is ready to be lanced, and then you should do that.
E la manieyra de strenher aquela es que pauses emplastre sobre la fractura, e aprop pausa envolopament de drap nau sobre le emplastre; e aprop ajuste le bras sobre aquel adjutori, e pause la sua ma uberta sobre le sieu muscle.	The method of lancing that boil is to place a poultice on the wound, and then wrap it in clean cloth; and then adjust your arm over that assistant, and place your hand on their muscle.
E pausa le drap e strenh sobre le adjutori le bras per so que·l bras sia en loc de stelhas, si no prohibeys de aquo alcuna causa del os trencat.	And then wrap the cloth over the assistant's arm to prevent it from being in the way of the broken bone, if there is no other cause for that.
E lahoras usa de stelhas.	And then use splints.
E es que pauses sobre la fractura aquela stela que sia pus lada e pus fort de las autras stelas; e pausa entre quascuna stela la latitut del dit, e sia la longitut de las stelas segon la trencadura am addicio de tres ditz de tota partida.	And then place that splint that is placed farther and stronger than the other splints; and between each splint, leave a space equal to the width of the broken bone, and the length of the splints should be according to the fracture plus three digits of each part.
E aprop strenh sobre las stelas am la strictura la qual he dita al comensament del capitol.	And then place your hand on the stricture that I mentioned at the beginning of this chapter.
E es que la tua strictura sobre le loc de la fractura sia pus streyt.	And it is necessary that your structure on the location of the fracture be more straight.
E quant pus es alonguada la fractura sia la strictura menor.	And when the fracture becomes longer, the structure is less.
E donc si vezes le situament de las stelas e la strictura ayssi cum havem dit en la hora en la qual restauras le membre al sieu assituament, lahoras tu fay.	And if you see the position of the bones and the structure as we have said in the hour when you restore the member to its proper position, then do so.
E si temes apostema caut, lahoras tu layssa la strictura e las stelas entro al dia vii ayssi cum havem dit.	And if you fear abscess, then leave the structure and bones as we have said on day seven.
E aprop considera le liament en totas partidas per tres dias per so que no accida en le loc pruziment o imflacio; o es prohibida la vianda pervenir al membre per disposicio de superfluitat de strictura; e donc rectifiqua tot aquo segon que havem dit.	And then consider the ligament in all parts for three days to prevent it from occurring in the improper location or inflammation; or it is prohibited for food to arrive at the member by disposition of superfluity of structure; and therefore, correct everything as we have said.
Mays si tu yest sobre confizanssa que no accida alcuna causa de aquo, lahoras no deslias la liguadura sino aprop tres dias o mays.	But if you are sure that no cause of this occurs, then do not release the ligament for three days or more.
E sia la sua dormicio del malaute sobre le sieu dos, e las sieuas mas sian sobre le stomac.	And let the patient's head be on their back, and their hands be over their stomach.
E pausa sobre le adjutori cocena plena de lana engualment, e considera en tota hora de la nueyt o del dia que no sia deliada ni dissolta la figura del membre trencat, o que sia le liament mollificat, donc rectifica aquo tot am la tua vertut.	And place your hand on the assistant completely covered in wool equally, and consider at all hour of the night or day that the figure of the broken member is not delayed nor dissolved, or that the ligament is not softened, therefore correct everything according to your skill.
E pausa la vianda del malaute segon le orde le qual havem denant mes, enayssi que la vianda sia subtil en le comensament entro que es comensat strenher; e lahoras cove que egrossas la vianda de lu.	And pause the patient's food according to the order we have given, unless the food is delicate at the beginning until it is digested; and later cover that food from him.
Quar de constuma del adjutori e de la camba de lu es que sian strengutz en xl dias; e lahoras cove que sian desliatz e sia administrat banh e sia medicat am enguentz los quals rectifican aquel.	It is customary for the helper and the pillow of the patient to be changed every ten days; and later cover that they are removed, washed, and administered with drugs that correct that one.
