Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E sia al mieg de lu vergua transversa de eram o de ferr, on es pausada candela am lo foc.	And it should be at the side of the patient, a transverse wax or iron bar, on which the candle is placed by the fire.
E ja sia aquesta ventoza gran major de aquela la qual havem recomtat; e la pauca mendre de aquela segon las malautias e la etat de aquel que usa de aquela.	And now let's consider this great wind that we have recommended; and the lesser one of those that follow the diseases and the state of that who uses it.
E las ventosas dels efantz e extenuatz so autres que las ventozas dels joves e de grosses corssas.	And the winds of children and wear them out are different from the winds of young people and large-breasted women.
E la qualitat de pausar aquesta ventoza am foc sobre le membre es que extenda la meca am foc de lenha decentment denant una pauca candela de cera, e pausa aquela sobre le mieg de la vergua transversa en le mieg loc de la ventoza, per que le foc sia accendut enviro la partida dejos per que no sia comburit le cors del malaute.	And the quality of placing this wind on the member is that it extends the muscle with a decent amount of fire from a small candle of wax, and place it on the edge of the verge transverse in the middle of the wind location, so that the fire is lit around the part that is not burned to the patient's body.
E aprop sia pausada sobre le membre del malaute, e le dit sia sobre le trauc que havem dit, entro que quan tenem las ventozas e non indigem que osten le dit e que yesca la vapor sobre aquel trauc, lahoras la ventoza sira tantost dissolvuda.	And then place it on the member of the patient, and say the incantation that we have said, until you have the winds and do not order them to open the mouth and let the steam escape over that mouth, then the wind will soon be dissolved.
E prop igneys la meca segon la sua manieyra, e itera aquela si indigeyssas de aquela.	And then apply it according to its manner, and repeat it if necessary.
Mays en ventosa que es aministrada en la malautia de plauressi, am aygua, en la qual no ha vergua transversa ni trauc, e no es aministrada sino que sia umplida de aygua, e es pausada sobre le membre tant solament.	In the case of a patient with pleurisy, water is administered, which has no transverse or vertical line, and is not administered unless it is filled with water and placed on the member alone.
E aquesta es la forma de lu: E aquesta ventoza quant plus es gran, tant es milhor, per que puya recebre gran quantitat de aygua.	And this is how it is done: And the more this wind bag is large, the better, so that it can receive a large amount of water.
Capitol .xcvii.	Chapter 97.
Sanguissuguas no so administradas en motz membres sino en les membres en les quals non es possible posicio de ventosas, per la parvitat de aquels, ayssi cum le pot e gingiva e semblantz a lor; o en membre denudat de carn, ayssi cum le dit e·l nas e lors semblantz.	Bloodletting is not administered in any member except in the members where it is impossible to position windbags, such as teeth and gums and similar parts; or in a naked member of flesh, such as the nose and ears and similar parts.
E la qualitat de usar de aquelas que si has trobadas sanguisugas que so en las ayguas dossas de poyredura mundas.	And the quality of using those that have been found bloodletting vessels that are in the waters of clean ponds.
E aprop sian layssadas le dia e la nueyt en aygua dossa entro que sian famolentas, e que no romangua alcuna causa en le ventre de aquelas; e aprop sia evacuat le cors en le comensament am fleubotomia e am ventozas; e aprop fregua le membre del malaute entro que s’enrojezesca; e aprop sian pausadas sobre lu.	And they should be placed in water pond during the day and night, until they are famished, and there is no cause in the belly of those; and the body should be evacuated at the beginning with cupping and windbags; and the member of the patient should be rubbed before it becomes red; and they should be placed on it.
E cum son umplidas e caso.	And when they are full and closed.
E si es possible succio del loc am ventoza, es mays derier en juvament.	And if it is possible to suck out the wound with a pump, it is better to do so later in the process.
E sino, lahoras lava le loc am vi agre e aprop am mota aygua; e sia freguat e expremut.	And if not, then wash the wound with warm water and a lot of it; and rub and squeeze it.
E si es prolonguat le cors del sanc aprop le cazement de las sanguissuguas, e es aquo resudan, lahoras tu enfon un drap de li en aygua freja, e pausa aquel de sobre entro que sia abdida la resudacio.	And if the body of the wounded person is extended, place it in a tub of cold water, and place that which is above where the blood is collected underneath.
E si le sanc es multiplicat, lahoras polveriza sobre lu vitriol trissat, o guallas e semblantz a lor de las causas stipticas, entro que·l sanc sia abscidit; o sian pausadas sobre le loc las maytatz de favas excocicadas, e sian layssadas entro que las favas aderescan al loc, e es le sanc abscidit.	And if the wound is multiplied, then powder over it with vitriol or similar substances to stop the bleeding before the blood is absorbed; or place the most mature beans that have been cooked on the wound and leave them until the beans stick to the wound, and then remove the blood.
E cove, si es necessaria, iteracio de sanguissuguas, quan es possible mudar aquelas.	And if necessary, repeat the process of removing blood, when it is possible to change those.
E si las sanguissuguas son prohibidas de suspenssio, lahoras sia freguat le loc am sanc recent o fique una agulha en les locs entro que yesca sanc; e aprop sian pausadas, quar aquelas quan sento alcun sanc tantost adarysso.	And if the blood is prohibited from being suspended, then rub the wound with fresh blood or insert a needle into the places where blood can escape; and place them until those that have some blood soon disappear.
E quan voles que cajan, polveriza sobre aquelas un pauc de aloen trissat, o sal, o cendre, e cazo tantost.	When you want them to vomit, sprinkle some three-fingered aloes powder, salt, or ashes on those areas, and they will soon vomit.
Ayssi comensa lo prolec de la tersa partida: de restauracio.	Here begins the section of the third part: of restoration.
Aquest capitol es motas veguadas necessari en la art de medicina; e es restauracio de fractura e de dislocacio accident en les osses.	This chapter is necessary in the art of medicine; and it is the restoration of fracture and accidental dislocation in the bones.
O, filh, sapiatz que jactan se de aquest capitol les fols metges e les vulguars e aquels que degun temps no reguardero les libres dels Antics ni legiro de aquels una letra.	Oh child, know that foolish doctors and the vulgar and those who sometimes do not follow the books of the Ancients or read one letter of them.
E per aquesta causa es fayt que aquesta manieyra dels scients in terra nostra es privat; e yeu no ho e obliat en aquo degun temps be de tot; e no he adhibit aquo que apres, sino per longitut de lectio dels libres dels Antics e studi sobre le entendement de aquels, entro que extrayssi la sciencia de aquels.	And for this reason, this method of the sciences in our earth is hidden; and I have not done it before, but I am obliged to do it now because of the length of reading the books of the Ancients and studying their understanding until I extracted the science of them.
