Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E aprop le malaute sia suspendut sobre le cap del fust, e que sia en la mayso; e sia la longitut de lu de la terra la quantitat de dos brasses.	Then hang the patient over the top of the bench, and let them be in the highest position; and let the length of their body from the ground be equal to two elbows.
E aprop comanda a un jove fort que minuesca le cap de la coyssa, e sia suspendut am le malaute autre jove, e l’autre jove minuent la coysa am fortaleza empellesca, quar la junctura retorna al sieu loc am velocitat.	Then command a strong young man to minimize the pressure on the cushion, and let another young man be suspended from the patient, and let the other young man strengthen the joint by pulling it back to its original position quickly.
Mays en la reducio propria, quan es dislocacio a la partida defora, cove que·l malaute jaga sobre pug segon que havem recomtat en le havent gelbozitat; e sia strenhut le liament sobre la camba malauta propriament e sobre le pietz de lu.	However, in the proper reduction, when dislocation occurs at the shoulder joint, cover the patient with a blanket after we have recommended it to be properly humidified; and strengthen the ligament over the patient's shoulder correctly and over their chest.
E aprop dos fustz sian pausatz, la un als pes de lu, e l’autre al cap; e aprop sian pausatz fustz ajustatz al mieg del pueg ficat sobre·l qual draps humitz sian envolopatz, per so que·l malaute no sia dampnajat per que·l fust sia entre las coyssas de lu, per que deves la extencio a las partidas dejos no sia atirat.	And then bring two chairs for them to sit on, one under their feet and the other under their head; and then adjust the chair under their chest, where they can rest their body covered with a blanket, so that the patient is not dampened by the chair being between their legs, as you must avoid the extension of the parts to be stretched.
E aprop quascun ministre extenda a la sua part, e·l metge am la sua ma enguala la reduccio segon l’art.	And then each assistant extends their part, and the doctor holds their hand while performing the reduction according to the art.
Donc, si obezeys a revercio, sira bo grandament; e sino, pausa sobre aquela diligentment e ayssi quo havem dit en gelbozitat per aquela engualment.	Therefore, if you follow the reduction, it will usually be successful; and if not, pause carefully and follow what we have said in the manuscript for that purpose.
Mays cove que·l malaute jagua sobre les sieus latz sa quetament.	Make sure the patient does not move their arms too much.
E quan la dislocacio es a las partidas denant, lahoras cove que la camba sia extenduda leugierament, e es segon aquesta meteyssa narracio sobre pueg; e le metge pause la palma de la sua ma dreyta sobre·l langonar malaute, e aprop coarte aquel am l’autra ma, e am aquela coartacio pausa aquel extendut a las partidas dejos a la partida del denol.	And when the dislocation is at the parts denoted, then make sure that the cushion is extended more widely, and follow this method according to the patient; and the doctor places the palm of their hand on the long bone of the patient, and holds the other hand at that point, and at that extension pauses the one extended to the parts to be stretched.
E si la dislocacio es a las partidas detras, lahoras no cove que·l malaute sia extendut a las partidas dejos, e es elevat sobre la terra; habantz cove que sia pausat sobre causa dura, ayssi cum cove le eyssament si l’ancha de lu es dislocada a las partidas defora, segon aquo que havem dit del jasement de lu sobre dos anchas; e es sobre la sua cara e les liamentz sian extendutz, segon que havem dit, no ha guayre.	If the dislocation is at the back parts, do not let the patient be extended at the back parts, and elevated on the ground; having covered him with a hard cause, as if it were a mattress, if the shoulder of the patient is dislocated forward, according to what we have said about the position of the patient on two mats; and it is on his face and the limbs are extended, as we have said, there is no harm.
E cove que sia aministrada compressio am taula sobre le loc al qual yeys la junctura.	And provide compression with a cloth on the place where the joint is.
Donc cum la reducio es complida segon que cove — e·l senhal de la reduccio de lu no es amaguat a tu, e es que tu extendas del malaute doas cambas, e quan tu vezes aquelas enguals e le malaute extrenh la sieua camba e expandeys aquela ses excusacio, lahoras sapias que·l membre segon que cove es retornat — e lahoras tu ajusta doas coyssas e pausa empastre e extrenh am benda ayssi que la ancha no sia mauguda en alcuna de las partidas; e adheresca le malaute a repaus per tres dias o per quatre.	Then, when the reduction is completed according to what we have said — and if the joint of the patient is not hidden from you, and you extend two cushions from the patient, and when you see those equal and the patient extends one cushion and expands the other, then you know that the member has returned — and then you adjust two things and press and extend the bent part so that the limb is not injured in any of the parts; and adhere to the patient for three days or four.
E aprop deslia le liament e l’empastre, e compara la una camba am l’autra.	And then remove the bandage and apply it again, comparing one cushion to the other.
Lahoras, si vezas aquelas enguals en vustament, lahoras sapias que la dislocacio ja es fermada, e adonc layssa le malaute anar.	When you see those joints in their proper place, then know that the dislocation has been stopped, and then let the patient go.
E si vezas alcuna causa de mollificacio, lahoras tu retorna e emplastra aquel, e extrenh aquel segon la tua primiera strectura, e layssa aquel en tres dias.	And if you see any cause of softening, then return and apply that, and extend it according to your first structure, and leave it for three days.
