Praefatio.	Preamble.
Et medicus ponat palmas suas super Spondilem cum fortitudine, donec redeat: aut ponat super eam tabulam.	And the doctor should put his hands on the spine with strength, until he can turn it: or he should put it on a plate.
Deinde annectat super tabulam pedes suos, donec redeat.	Then he should connect his feet to the plate: and he should turn them back.
Si autem non redit per hanc curationem, tunc accipe tabulam cuius longitudo sit circiter tria brachia.	If he does not turn it back by this cure, then take a plate whose length is about three arms.
Et caua in pariete de quo diximus quod est prope infirmum, locum in quem ingrediatur extremitas tabulae.	And make a hole in the wall from which we have spoken that is near the sick man, the place where the end of the plate should go in.
Deinde pone medium tabulae super Spondilem.	Then place the board on top of the spine.
Et ponat pedes suos medicus super extremitatem alteram.	And let the doctor put his feet on the other end.
Et stringat bene, donec coartetur Spondilis, et redeat ad locum suum.	And tighten it well, until the spinal girdle is in place, and return to your station.
Deinde si uis, operare cum torno quod inuoluitur cum manu tua: et est, ut figas in terram apud caput infirmi in postremo podii duo ligna, quorum longitudo sit brachii unius: et apud caput eius in postremo podii duo ligna.	Then if you wish to operate with a tourniquet that is wound with your hand: and it is so, that you fix in the ground at the head of the patient two beams whose length is equal to the length of an arm: and apud caput eius in postremo podii duo ligna.
Et sit longitudo quae est inter omne lignum palmus unus: et iam factum est in omni loco foramen, in quo currit tornum: et firmetur lignum omne in terra multum, ne moueatur omnino.	And the length that is between all the beams be a palm: and now it has been done in every place a hole, in which the tourniquet runs: and all the wood is made firm on the ground, so that it does not move at all.
Et intromittatur lignum rotundum: et est tornum in quo reuoluitur ligamentum in duobus foraminibus duorum lignorum.	And introduce the round wood: and the tourniquet is in two holes of two beams.
Et in extremitate eius est foramen, in quo firmatur lignum, cuius longitudo est palmus cum eo quod reuoluitur: et in duobus lignis aliis est similiter illius.	And at the end thereof is a hole, in which the wood is fixed, whose length is a palm along with that which turns: and in two other beams also is similar.
Deinde stringe ligamenta quae strinxisti in pectore infirmi torno quod est apud caput eius: et ligamenta quae strinxisti in cruribus eius in torno quod est apud pedes eius.	Then tighten the ligature which you have tightened in the chest of the patient with a tourniquet that is at his head: and the ligatures which you have tightened in his thighs with a tourniquet that is at his feet.
Deinde stet apud omne tornum minister, qui torqueat manum suam cum licinio, cum quo reuoluitur tornum: et medicus aequet Spondilem, secundum quod diximus.	Then stand by every tourniquet, who tightens his hand with a thistle, with which the tourniquet turns: and the doctor adjusts the spine, according to what we have said.
Haec est forma torni, quae sequitur.	This is the form of the tourniquet which follows.
Deinde postquam redit Spondilis, et aequatur locus, tunc oportet, ut ponas emplastrum exiccatiuum cum albumine oui.	Then after the spine has returned to its place and is adjusted, then you should put out dried blood with albumen.
Deinde stuppam.	Then the caulk.
Postea pone supra emplastrum astellam ex tabula, cuius latitudo sit trium digitorum, aut circiter eos.	Then put on top of the dried blood a board from the table, whose width is three fingers wide, or something like that.
Et longitudo eius quantitas quae capiat locum Gibbositatis, et super partem Spondilis sanae.	And its length be such as to take up the space of the girth, and on the side of the spine healthy.
Deinde ligetur cum ligamento quod diximus.	Then bind with a bandage where there is a knot as we have said.
Et utatur infirmus nutrimento subtili, donec sanetur.	And let the injured person be nourished with delicate food until he recovers.
Quod si remaneat quiddam eminentiae in loco in fine sanationis: tunc oportet, ut administrentur medicinae quae mollificant, et leniunt, cum administratione tabulae quam narrauimus tempore longo.	If anything remains of a disease in the place where it was at the end of recovery: then let those medicines be given which soften and relieve, with the tablet we mentioned for a long time.
Et iam administratur in illo lamina plumbi.	And now that lead Tablet is administered to him in his bed.
Et quandoque accidit eminentia in postremo Spondilium dorsi: et putatur per eam dislocatio, et est illud os quod iam eminet.	And when it happens that a disease remains at the end of the back bone: and let it be thought that there is a dislocation, and this is the jaw which has already begun to emerge.
Quare non oportet, ut praesumptio fiat ei cum hac medicina: fortasse enim accidere faciet mortem.	Why should he not be left with this medicine? For it might well happen that death will come about.
¶ De curatione Anchae dislocatae.	The treatment of a dislocated ankle.
Caput XXXII.	Chapter XXXII.
Scias, quod iuncturae Anchae, et iuncturae humeri, non accidit, nisi dislocatio tantum: neque accidit eis quod accidit reliquis iuncturis ex remotione parua, et concauitate.	You should know that an ankle sprain and a shoulder joint dislocation do not occur unless there is a complete dislocation; and it does not happen to them what happens to other joints with a small distance apart and with tightness.
Et iunctura quidem Anchae dislocatur secundum quatuor partes.	And the ankle joint dislocates according to four parts.
Quod est, quia dislocatur ad anteriora, et ad posteriora.	Because it dislocates towards the front and towards the back.
Et plurimum quidem dislocatur ad interiora: et parum dislocatur ad anteriora, et ad posteriora.	And indeed, it is most often dislocated inwardly; and little dislocated forwardly and backward.
Et curatio dislocationis eius ad interiora, est: quia quando tu coniungis crus infirmi sanum cum infirmo, est longius: et est genu eius eminens plus quam sani, et non potest infirmus duplicare pedem suum apud inguen: et est locus qui sequitur inguen apostematus apostemate calido, propterea, quod caput coxae iam peruenit illic.	And the treatment of this dislocation inward is this: because when you bind a healthy leg to an injured one, it is longer; and the injured leg stands out more than its healthy counterpart, and the injured person cannot bend his knee at the knee; and there is a hot place following the knee joint, so that the head of the hip has already reached there.
Et signum eius cui accidit dislocatio ad exteriora est, quod sunt accidentia eius contraria istis accidentibus.	And the sign of which happened to be a dislocation outward is that its symptoms are opposite to these symptoms.
Et signum eius cui accidit dislocatio ad anteriora, est, quia expandit crus sanum secundum complementum: uerumtamen non duplicat ipsum absque dolore qui est in genu: et si conatur ad ambulandum, non potest super illud ad anteriora: et retinetur urina eius, et apostematur inguen eius, et apud ambulationem est calcatio eius super calcaneum.	And the sign of which happened to be a dislocation forward is that it spreads out a healthy leg according to its complement; nevertheless, it does not double itself without pain in the knee: and if he tries to walk, he cannot step forward on it; and he retains his urine, and puts his foot out behind him, and when he walks, he stumbles on his heel.
Et signum eius cui accidit dislocatio ad posteriora est, ut non expandat genu, neque possit duplicare ipsum antequam duplicet inguen: et est crus eius etiam breuius altero: et inguen est mollificatum, et est caput coxae apud locum ilii.	And the sign of him who has a dislocation at the back, so that he does not spread his knee, and cannot double it until he doubles his hip: and also his leg is shorter on the other side; and the hip is softened, and the head of the thigh is in its place.
