Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
Mays si accideys apostema caut, lahoras tu layssa la restauracio de lu entro al ix dia, entro que sia cedat le apostema, e no apropinques a lu en le tertz dia e·l iiii de tot, quar tu faras accidir mals accidentz.	If an abscess does occur cautiously, then you must delay the restoration of it until the ninth day, until the abscess has subsided, and do not approach it on the third, seventh, and tenth days, for you might cause worse accidents.
Mays si le os trencat es eminent sobre la codena descubert, lahoras cove que te perforses reduzir aquel e engualar aquel am las tuas mas am facilitat e am pauca extencio.	If the bone is broken and protruding from the uncovered wound, then you must be careful to perforate and reduce it, using your hands as easily and with as little extension as possible.
Mays si extencio no es a tu preparada e la equacio de lu am las tieuas mas, lahoras tu reduzeys aquel am las tuas mas am aquest sturment; e es sturment le qual es fayt de ferr, la longitut del qual es de vii ditz o de viii e la latitut del qual es segon la quantitat de la plagua; e per aquo es necessari al metge que prengua de aquels tres o quatre segon la quantitat que indigeys ad aquo en la curacio en tota specia de fractura.	If the extension is not within your preparation and the condition of it requires your own hands, then you must reduce it with your own hands, using a suitable instrument; an instrument that is made of metal, with a length of seven or eight digits, and whose width corresponds to the extent of the wound; and for this reason, it is necessary for the doctor to have several of these instruments of different sizes for the treatment of all types of fractures.
E sia redon, e sia en lu pauca groceza per so que no sia doblat deves la comprecio sobre aquel en la hora de la operacio.	And it should be made in such a way, with a slight roughness, so that it is not folded too much during the operation.
E sia de aguda extremitat al qual sia marge en las sieuas extremitatz; e sia le desus de lu a grossetut tendent, e de la maytat de lu entro a las partidas.	It should have a sharp point at its edge, so that the margin is in its extremes; and it should be made to extend from above with a thick tendency, and from below to fit the spaces within.
E aquesta es la forma de lu:	And this is the shape of it:
E es nompnat en grec “labre volentz atelarem”, so es paleta pauca.	It is called "voluntary mouth of the hernia" in Greek, thus it is a rare case.
Per que cove que sia pausada la extremitat de lu acuda elevada sobre la extremitat del os eminent.	For the part that requires the acute end of it to be elevated above the edge of the prominent bone.
E inpelleys aquel en una veguada entro que retorne le os, e sia engualat am alcuna equacio.	And it should be done at once so that the bone returns to its place, and no further complications arise.
E donc esforsa te engualar las extremitatz de la fractura entre lor, e si la extremitat de lu trencada es subtil, e no pren aquela le sturment per bona axcepcio, lahoras cove que tu inscidas la extremitat de aquel os entro que l’insturment haja poder de aquo.	And so try to intertwine the ends of the fracture between them, and if the end of the broken bone is thin, and you do not take the instrument by good assumption, then you must insert the end of that bone into the instrument as it has power over it.
Mays si no podes reduzir le os de tot am aquo que havem recomtat, lahoras enscideys aquel am aquo que coveneys a lu dels inscizoris les quals havem ditz; o serra aquel am una de las serras en qualque manieyra sia a tu possible.	If you are unable to reduce the bone to this completely that we have recommended, then cut it with the instrument that convenes to him from among the incisors that we have said; or saw that part with one of the saws in any way possible to you.
E aprop ratz aquel que roman en le os de asperitat e de scorsas menudas.	And then rasp that which remains on the bone of roughness and small cuts.
E cum le os es reduzit, e aprop la reduccio le malaute atroba dolor vehement ledent, lahoras sapias que le os no es retornat al sieu loc natural; e adonc fay aquo quar tu confereyses al malaute gran juvament.	And when the bone is reduced and the patient experiences severe pain, knowing that the bone has not returned to its natural place, then you know that great improvement has been conferred upon the patient.
Cum es complida la tua restauracio la qual fas al os, e lahoras submergeys drap en vi stiptic negre, e propriament si es en estiu, e no pauses sobre la plagua cerot ni autre causa en la qual sia oli, per so que no fassa en lu accidir poyredura e corropcio.	When your restoration of the bone is complete and you apply a black astringent cloth, especially in summer, do not place it directly on the wound or any other cause where there is oil, so as not to cause putrefaction and corruption.
E aprop aministra stelas en la hora del tieu compliment de la restauracio de l’os, e layssa la plagua descuberta enayssi que inscidas le trauc am forfexs e uses de envolucios segon la quantitat de la plagua.	And then you administer stones at the appropriate time during the complete restoration of the bone, and leave the wound uncovered so that you can incise the tissue with scissors and use bandages according to the size of the wound.
E guarda te am tota cautela que no strenhas la plagua am la fractura, quar motas veguadas an fayt aquo les fols metges, e fero accidir sobre les sieus malautes mort o malautia corrodent o zuthement, so es sania.	And be very careful not to strain the wound towards the fracture, as you have seen foolish doctors do this, leading to death or corruption and severe pain in their patients, which is unhealthful.
E si la tieua strictura leugiera, molli, diversa de la strictura de las autras fracturas.	And if the stiffness is light, flexible, different from the stiffness of other fractures,
E si la plagua es gran o es plagua mala, e temes sobre aquel alcus accidentz mals les quals havem recomtatz, e atrobas dolor en le loc, lahoras no cove que pauses sobre aquel astelas, mays fay ad aquel envolucio de draps durs en loc de stelas e strenh lu am aquelas.	And if the plague is great or a severe illness, and you are concerned about further bad accidents that we have described, and you feel pain in that place, then do not press down on it, but rather wrap it with a tight cloth of hard sheets and strengthen it with those.
