Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E senhal de aquo es que la egestio del malaute es fora-eyssida ses voluntat, e no pot retenir aquela; e motas veguadas so mollificatz alcus membres de lu o doas cambas de lu o dos brasses de lu, o un de aquels; o es remaugut un spondil de son loc, quar motas veguadas es remaugut e motas veguadas es fayta la remocio de aquels a quatre partidas.	And the indication of this is that the management of the patient's condition is outside their control, and they cannot hold onto it; sometimes the limbs of the body or both legs or both arms become weakened, or a vertebra becomes dislocated, because often times these are broken and require removal from four parts.
Donc aquela ja es remauguda a las partidas detras e es nompnada gelbozitat.	Therefore, when it is already dislocated from behind and is called gelatinization.
Mays la curacio de lu es que lahoras consideras si la gelbozitat accidey de puerissia, quar lahoras en aquela no es curacio ni de aquela no es sanacio de tot.	The treatment for it is that you must consider whether the gelatinization occurred in childhood, because in such cases, there is neither cure nor complete healing.
Mays en aquela que ve per cazement o per percussio o per semblant ad aquels, ja diyssero les Antics las manieras de curacio am sermo prolixs, del qual lo mays retorna am profieyt; mays yeu ja e abreujat de aquel del qual lo pauc escusa del trop de lu, per la mieua propinquitat a la entencio mieua exposicio, am la qual he aquo expausat et format ex instrument divers de aquel am le qual mostrero aquo e espausero aquel.	Place in that which you see by chance or through percussion or similar to those, the Ancients have already described the methods of cure in lengthy discourse, from which the greatest benefit returns; you have perhaps already been constrained and opened up from that of which there is little excuse due to its excessive use, thanks to my close proximity to my intention, to which I have here exposed and perfected myself from various instruments of which I will now show and spread this.
E dic que en gelbosita que accideys de la partida denant en le pietz, no es engen ni sanacio de aquela; e semblantment en aquela que es fayta a dos latz.	And it is said that the inflammation that occurs in the joint area of the foot is neither healing nor cure for that place; similarly, in those that are caused at two joints.
E de aquelas no es curada sino aquela que accideys en le dos propriament am aquo que yeu recomti.	And of those, only the one that occurs in the back itself is cured by what you have recommended.
E es que·l malaute sia extendut sobre la sua cara sobre pug engual prop de paret, e sia extendut dejos lu esturment molh per so que no sia lidit le pietz de lu.	And it is because the disease has spread over its face so that it is equal to a wall, and it has extended beneath him great pain so that his foot cannot be moved.
E aprop un fust dreyt sia pausat, ficat en la terra en la extremitat del pug entorn le cap de lu, e autra fust en aviro les pes de lu en l’autra extremitat del pueg.	And then place a straight stick under them, planted in the ground at the end of the leg around the patient's head, and another stick on either side of their feet at the other end of the leg.
E·l ministre tengua le fust, e no sia fermat en fossa; e autre ministre tengua l’autre segon aquela forma.	The minister holds the stick, and it should not be planted in a pit; another minister holds the other according to that form.
E aprop envolopa sobre le cap del malaute e dejos les titillic liamen leon ferm; e exten la extremitat del liamel al fust le qual es deves le cap de lu, e lia aquel en lu; e aprop strenh l’autre liament sobre las ancas de lu les denols de lu, e deves las cambas de lu; e aprop ajusta totz les liamentz e lia aquels en l’autre fust le qual es deves les pes de lu.	Then cover the patient's head and tie their hair with a lion's braid; extend the end of this braid to the stick that is placed at the head, and tie it to it; also tighten the other braid over their hips, supporting their legs, and adjust all the braids, tying them to the other stick which is placed at their feet.
E aprop le ministre cascu extenda le liament a la partida del fust, e no sian remaugutz les dos fustz e les liamentz dels sieus locs en les quals son ficatz, mays empero no so fermatz ayssi cum havem dit.	Then the minister who lowers the stick should extend the braid to the end of the stick, and neither the sticks nor the braids in their places where they are fixed should be broken, but nonetheless they should not be tightly held as we have said.
E le metge pause las suas palmas sobre le spondil am fortaleza entro que retorne, o que pause sobre aquela una taula, e aprop que ajuste sobre la taula les sieus pes entro que retorne.	And the doctor places his palms on the spine with strength until it returns, or he places them on a table, and then adjusts the patient's feet on the table until they return.
Mays si no retorna per aquesta forma, lahoras pren una taula de la qual la latitut o la longitut sia en aviro de tres brassas, e cava en la paret de la qual havem dit que es prop le malaute un loc en le qual intre la extremitat de la taula.	If it does not return in this manner, take a table whose width or length is three arms' length, and dig into the wall of which we have said that it is closest to where the illness resides, a place where the end of the table can fit.
E aprop pausa la maytat de la taula sobre le spondilh, e·l metge pause les sieus pes sobre l’autre extremitat, e estrenha be entro que le spondil sia coartat e que retorne al sieu loc.	And then place the edge of the table on the spine, and the doctor places his feet on the other end, and presses firmly until the spine is constrained and returns to its place.
E si tu voles, obre am torn le qual es revolvut am la ma; e es que tu fiques en terra deves le cap del malaute en le derier del pug dos fustz, la longitut dels quals sia d’un bras, e deves le cap de lu en le derier del pug eyssament dos fustz; e sia la longitut que es entre quascun fust un palm, e ja es fayt en quascun fust trauc en le qual corr torn, e quascun sia mot fermat en terra per so que no sia maugut.	And if you wish, open again the space which was closed with the hand; and it is that you place yourself on the ground, the patient's head in the last part of the leg two fists long, the length of each fist being one palm, and make a cut in each fist where the blood flows back, and each foot is firmly held on the ground so that there is no more bleeding.
E sia mes un fust redon en le qual es le torn, e sia revolvut en les dos traucs dels dos fustz.	And take a rod made of wood, in which is a hole, and turn it around in both directions of the two rods.
E en la extremitat de lu es un trauc en le qual es format le fust, la longueza del qual es un palm am aquo que es revolvut; e en les dos autres fustz es semblant de aquel.	And at the end of it there is a notch in which the rod is formed, its length being equal to a palm where it turns; and the other two rods are similar to that one.
E aprop strenh les liamentz que has streyt en le pietz del malaute en le trau le qual es deves le cap de lu, e les liamentz que has streyts en las coyssas de lu en le torn le qual es deves les pes de lu.	And then tighten the ligatures that you have tied around the patient's foot in the gap where it is supposed to be lifted, and the ligatures that you have tied around their thighs in the turn that is supposed to support their chest.
