Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
Mays si le ventozador es de amples pors de tendra carn, lahoras cove que sia prohibit de oli, e cove que ad aquest les locs de ventozas de lor aprop la ventozacio sian lavatz am ayguaros o am aygua freja de solatrum, o am aygua de coja, o am aygua de bordolaguas, e semblantz ad aquelas.	If the leech is of ample size and has tender flesh, then it should be prohibited from oil, and to these places where leeches are applied, the leeching should be done with watery solutions or with water heated by solar energy, or with water from a couch (a type of bath), or with Bordeaux wine, and similar substances.
E aquel del qual le sanc es de mota humiditat, lava las suas ventozas am vi agre, o am aygua de mirt e sumac e semblant ad aquels.	And that one whose leech has a lot of humidity, washes its leeches in wine or in water mixed with myrtle and sumac berries, and similar substances.
E de aquel del qual las superfluitatz son grossas, lava las suas ventozas am vi antic, o am aygua de sansuc, que es majorana, o de decoccio de anet, o de camamilla, e a lor semblantz.	And for those whose excesses are thick, wash their leeches in old wine or water infused with fennel, which is greater (maybe referring to strength), or from anise seed decoction, or chamomile, and similar preparations.
E cove que la ventozacio sia guardada denant de banh; habantz cove que sia aministrada aprop issiment del banh per una hora o per doas, e cove que dorma aprop la ventozacio.	And be careful that the leeching is not done in a bath; it should be administered immediately after the bath for about an hour or two, and the leech should rest near the affected area.
Quid est quo oportet ut regatur ventosandus aus phlebotomatus ante ventosationem.	What is it that must be done to regulate the flow of blood after phlebotomy before ventilation?
Cove que consideras al comensament: lahoras si le ventozador o aquel que·s deu fleubotomar es coleric e ventz sobre lu sanc agut e imflamacio, lahoras cove que prengua causas infrigidantz, ayssi cum milgranas acetosas, e endivia an vi agre e laytuguas, e secanabin, e julep, e a lor semblantz.	When beginning the treatment, if the phlebotomist or the one who has undergone phlebotomy is irritable and their blood is hot and inflamed, then you must take into account causes of coldness, such as with milky pus, swelling, vinegar, salt water, and similar things.
E pausa a lor viandas ayssi cum poletz, e carns de auzels serbiges, e viandas conditas am agras, e a lu semblantz.	And restrict their diet with foods like chicken, lean meats, spices, and similar things.
E de aquel del qual la compleccio es freja, cove que prengua en beure eyssarop almiva, o eyssarop de alsecanabin de semensas, e sumac, e vi mot odorant migier entre viel et noel; e que a lu sia comendat que use de paucitat de beure e de mangar, e pausa las viandas de lu poletz e canabir e pissers e petitz auzels e colombat.	And for those whose condition is fierce, they must take in drinking warm almond milk, or milk made from the seeds of cannabis, sumac, and a mixture of fragrant herbs between wine and honey; and it is recommended that they limit their intake of alcohol and food, abstain from foods like chicken, lamb, fish, small birds, and pigeons.
E cove que en lo dia de ventozacio e de fleubotomia le beure sia major que la vianda.	And it is necessary that on days of vomiting and incision, drinking should be greater than eating.
E cove que sia donat en beure en alcunas horas ad alcus homes tyriaca alpharac, o medicamentz de musc, so es muscada, o alcelita denant la ventozacio o denant fleubotomia o aprop, per so que·ls membres principals sian confortatz e que·l sanc sia subtiliat; e no cove que prenguan aquela scalfatz.	And it is also necessary to give some men, in certain hours, a small amount of tyriac, or muscle medicine, which is muscated, or alcelite before vomiting or incision, or nearby, so that the main members are comforted and the pain is relieved; and they should not take that burning.
Mays las ventozas que so ses scarificacio sian ventozas que so pausadas sus le fetge, e sobre la melsa e podagra, e sobre le umbelic, en les locs dels jonolhs, e la pixida del ancha, quar aquestz membres no suffertan scarificacio sobre si.	However, the vents that are a form of lancing should be vents that are paused over the liver, and on the stomach, and gout, and on the navel, in the places of the joints, and the opening of the anus, since these members do not suffer lancing over themselves.
E no es querit per aquelas sino atraccio de sanc de membre, ayssi cum pausam ventosa sobre mamilha en malautia de flux de sanc del sanc de las nars; e usam de aquela per que sia dissolvuda ventositat freja inviscade del membre, ayssi cum pausam sobre le ventre e l’umbelic; quar aquela rarifique le membre e scalfa lu e ramau la dolor quar resolveys ventositat.	And it is not desired by those who treat only the pain of a member, but rather attract the pus of a wound from the flux of the disease of the nose; and they use that for the ventosa to be paused over the breast in the malautia (malady) of the flow of pus from the member, as well as over the stomach and navel; because it rarifies the member, rubs it, and removes the pain as it resolves the ventosa.
E ja es pausada sobre les ronhos quan accideys en lor opilacio o poyra, quar per vertut de atraccio fort leu huobre opilacio e erradica le poyra de son loc.	And it is placed on the hemorrhoids when they occur in their sitting or lying position, for by virtue of strong attraction, their hemorrhoidal position and pox are eradicated from their place.
E semblantment fa quan es pausada sobre le fetge e la melsa deves ventositat en aquels enclausa.	And it seems to be placed on the liver and gallbladder, requiring ventilation in those enclosed areas.
E aquestas ventozas so administradas vuedas amb succio tant solament; e alcunas veguadas so administradas am foc.	And these ventilations are administered using suction, sometimes only, and other times they are administered over fire.
E alcunas veguadas so administradas plenas de aygua tebeza en las malautias de la melsa.	And sometimes they are administered full of heated water in the patient's gallbladder ailments.
E aquo es per que la ventoza sia umplida e sia pus gran, so es aygua cauda sola o aygua en la qual sian cuytas herbas ad aquo convenientz.	And this is so that the ventilation is filled and a great pus forms, it is water alone or water in which suitable herbs are steeped.
Forma de ventoza aministrada am foc: sia la amplitud del orrifici de dos ditz, segon que nos la havem formada; e la quantitat del preon sia la maytat de un palm; e sia en lo latz de lu, en le loc que es en le circuit, la maytat de lu, le trauc sia petit segon la quantitat que intre en lu una agulha.	Form of an ampoule administered by fire: the diameter of the opening should be two fingers, according to how we have formed it; and the quantity of the liquid, the size of a palm; and in its length, in the place that is on the circumference, half of it, the hole should be small according to the quantity that can enter it with an needle.
Sia fayta de eram rog o citri, de grosses marges, leon, enguals e terses per so que no leda le membre deves la sua posicio sobre lu.	Use ery or citrus, with thick margins, lion, eagle, and turtle shells to prevent them from damaging the member in its position on it.
E sia al mieg de lu vergua transversa de eram o de ferr, on es pausada candela am lo foc.	And at the middle of it, a transverse strip of ery or iron, where the candle is held over the fire.
