Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aprop sia content en vianda sieua de erbas frejas e de carns de auzels e de crabotz; e prohibem carns grossas e umplir si de viandas e de tota vianda que umple las venas de sanc, entro que siras segurat de apostema caut, e si no temes efusio de materia al membre.	And let them be satisfied with food made from herbs in hot water and meat of rabbits and crab meat; and avoid large meats and fill up only with vegetables and all foods that fill the veins of fever, ensuring you are safe from the formation of pus, and if you do not fear the discharge of material into the limb.
E lahoras retorne le malaute al sieu regiment primier am le qual corr costuma de lu.	And then return the thigh to its original position at which there is usually a custom for it.
E donc cum le os trencat comensa esser restaurat, lahoras cove que·l malaute sia pascut de viandas nutritivas de nutriment mot e gros e greu en les quals sia viscositat, ayssi cum so viandas faytas de froment cueyt am aygua, e ris, e caps, e pes, e ventres de vacas, e huous, e peys fresc, e vi gros e semblants ad aquels, e am aquest regiment es fayta coagulacio de fractura pus leugierament e miels.	And when the broken bone begins to be restored, let the thigh be fed with nutritious food that is hot, large and heavy in which viscosity exists, such as foods made from cooked wheat in water, rice, carrots, fish, beef stomachs, onions, fresh meat, large and similar to those, and under this regimen, a slight coagulation of pus from the fracture takes place more smoothly.
E sapias que les osses trinquatz quan so en les homes que so en la primiera vilura e en los decrepitz, no es possible que sian continuatz e sian consolidatz segon lur natura per la exsiccacio dels membres de lor.	And know that when bones are broken in men during the first year and in the old, they cannot be continuously healed according to their nature through the drying of their body parts.
E son consolidatz e continuatz segon lor natura tot temps per la exsiccacio de aquels membres, e so continuatz e consolidatz aquels que so de lor en la fi de la lenitat, ayssi cum les osses dels petitz effantz.	And they are healed and consolidated according to their nature always through the drying of those limbs, and they continue and become solid as those that are born in the end of youth, just like the bones of young infants.
Mays empero natura ajusta e amnecteys sobre le os trencat de tota partida alcuna causa semblant a glut en le qual es grossitut que adhereys e strenh aquel entro que so ensemps conglutinatz e liatz ensemps, entro que venen la fi de fortitut e de fermesa, ayssi cum foc al comensament, entro que denguna causa no prohibeys aquel de las suas obres.	However, nature adjusts and binds over the broken bone of every part in a manner similar to glue where it thickens and adheres, strengthening within that which is consolidated and bound at times when strength and firmness end, like fire at the beginning, during which any cause does not prevent him from doing his work.
E per aquesta causa es necessari que pauses las viandas del malaute, viandas en las quals so gravitat e viscozitat e grosseza, ayssi cum havem dit.	And for this reason it is necessary to place the limbs of the patient, foods in which gravity, viscosity, and thickness exist, as we have said.
Mota diversitat de fractura segon diversitat del membre.	Varying degrees of fracture according to the variety of limb.
E sapias que las specias de fractura son diversas segon la diversitat dels membres, quar fractura del os de la camba es diversa de la fractura del os del cap; e la fractura del os del pietz es divers de la fractura del os del dos; e semblantment totz les autres membres son diverses entre lor.	And know that the species of fracture are various according to the diversity of limbs, a fracture of the bone in the chest is different from the fracture of the bone in the head; and the fracture of the foot bone is different from the fracture of the bone in the thigh; similarly all other limbs are different among each other.
E yeu venc am rememoracio de tota specia de fractura, expausada en le sieu capitol distincta del autre.	And I will recount a memory of every species of fracture, detailed in its chapter separately from the others.
Mota diversitat de fractura en si meteyssa.	Varying degrees of self-fracture within oneself.
E son diversificadas las specias de fractura del os en lor meteyssas; quar es fayta fractura arcuada otra aquo que accidan en lu stellas; e alcunas veguadas es fayta fractura segon la longitut del os: e so las fracturas de lu satagia e astelhas e addicios procedentz e no-procedentz, ayssi cum es fayt en la pena quan es preparada a escriure, e es fractura am plagua e disrupcio en le cap, e es fractura fissura petita.	And the species of bone fracture within them are varied; some occur when it is made in their stars. And sometimes fractures are made according to the length of the bone: these are the fractures of the hand and stars both with and without preparation, as when preparing for writing pain occurs, and there is a fracture by impact and disruption in the head, and there is a small crack fracture.
E a tota specia es engen o turment propri en restauracio de lu segon que vindra rememoracio de lu distincta en les sieus locs.	And for every species, there's an appropriate disturbance in the restoration of it according to what comes from the distinct memory of each one in their places.
Mota senhal de fractura del os.	Varying signs of bone fracture.
E per aquo es conoguda fractura del os: es tortuositat de lu, e de aquel eminencia e appericio de lu al sentiment, e so de lu quan compremes aquel am la tua ma.	And for this reason, bone fracture is known: it's the distortion of it, and that elevation and continuity of it to touch feeling, and those when you press it with your hand.
E donc quan no es en le loc tortuositat apparent ni so no es feyt deves le tieu tocament quan toques le os am agitacio e le malaute no atroba gran dolor, lahoras no es aqui fractura.	And when there is no apparent distortion or it's not felt under touch when you press the bone with force and the patient does not experience much pain, then there is no fracture here.
Habantz es possible que sia tortuositat o petita fissura, adon no cove que tu mauguas aquel am la tua ma e am compressio de tot; habantz pausa sobre lu de las medicinas de las quals ve rememoracio aprop aquel moment le qual conveneys al loc; e aprop sia streyt per strictura subtil.	It's possible that there could be distortion or a small crack, you should notice when your hand touches it and under compression of the whole body; it's important to have a pause on them with medicines whose memory comes at that moment which suits the location; then strengthen it through subtle constriction.
