Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aprop le ministre cascu extenda le liament a la partida del fust, e no sian remaugutz les dos fustz e les liamentz dels sieus locs en les quals son ficatz, mays empero no so fermatz ayssi cum havem dit.	And the attendant extends the skin to the junction of the staff, and do not allow the two staffs and the skins at their places where they are placed to become too tight, but rather not as tightly as we have said.
E le metge pause las suas palmas sobre le spondil am fortaleza entro que retorne, o que pause sobre aquela una taula, e aprop que ajuste sobre la taula les sieus pes entro que retorne.	And the doctor places his hands on the hip with strength until it returns, or he places one of them on that side and let's adjust his legs to the table until it returns.
Mays si no retorna per aquesta forma, lahoras pren una taula de la qual la latitut o la longitut sia en aviro de tres brassas, e cava en la paret de la qual havem dit que es prop le malaute un loc en le qual intre la extremitat de la taula.	And if it doesn't return in this way, then take a table whose width or length is approximately three arms, and dig into the wall as we said that there is a place near the patient where one can enter from the end of the table.
E aprop pausa la maytat de la taula sobre le spondilh, e·l metge pause les sieus pes sobre l’autre extremitat, e estrenha be entro que le spondil sia coartat e que retorne al sieu loc.	And place the edge of the table on the hip, and the doctor holds his feet at the other end, and streches there until the hip is pulled and returns to its place.
E si tu voles, obre am torn le qual es revolvut am la ma; e es que tu fiques en terra deves le cap del malaute en le derier del pug dos fustz, la longitut dels quals sia d’un bras, e deves le cap de lu en le derier del pug eyssament dos fustz; e sia la longitut que es entre quascun fust un palm, e ja es fayt en quascun fust trauc en le qual corr torn, e quascun sia mot fermat en terra per so que no sia maugut.	And if you wish, open the circle which is turned in the hand; and that you place on the ground should be head of the patient at the end of the leg two staffs, whose length is one arm, and place his head at the end of the leg symmetrically two staffs; and let there be a distance between each staff as long as one palm, and this has been done in each staff to pull it clockwise, and each should be firmly placed on the ground so that it doesn't move.
E sia mes un fust redon en le qual es le torn, e sia revolvut en les dos traucs dels dos fustz.	And add one more staff around which is the circle, and let it be turned in both grooves of the two staffs.
E en la extremitat de lu es un trauc en le qual es format le fust, la longueza del qual es un palm am aquo que es revolvut; e en les dos autres fustz es semblant de aquel.	And at the extremity of this is a vein in which the blood forms, its length being as long as one's hand when it's being stirred; and in the two other veins there's something akin to that.
E aprop strenh les liamentz que has streyt en le pietz del malaute en le trau le qual es deves le cap de lu, e les liamentz que has streyts en las coyssas de lu en le torn le qual es deves les pes de lu.	And reinforce the ligaments that you have tightened in the thighs of the patient in this vein which should be at the head of him, and the ligaments that you have tightened on his hips in this artery which should be at his feet.
E aprop deves quascun torn e stia un ministre que torssa le torn am la sua ma, e le metge engualhe le spondil segon que havem dit.	And for each joint place an attendant who twists the joints with his hands, and the doctor adjusts the spine according to what we have said.
E aquesta es la forma del torn:	And this is how you should do it for the joint:
E aprop pus que le spondil es retornat, e le loc es engualhat, lahoras cove que pauses empastre exciccatiu am album de huou, e aprop estopa; e aprop pause sobre le empastre astela de taula de la qual la latitut sia de tres ditz o enviro aquels, e la longitut de lu sia quantitat que prengua le loc de la gelbositat, e sobre la partida del spondil sa.	And when the spine has been returned and the area is adjusted, then coat with a dry poultice made from almond meal, and cover; and place on the poultice until it fills a table of three digits or about that many, and its length should be as much as the area of yellow fat, and over the part of the spine.
E aprop sia liat am liament le qual havem dit, e uze le malaute de nutriment subtil entro que sia sanat.	And bind it with the ligament that we said, and use the patient to intake subtle nourishment so that they recover.
E si roman alcuna iminencia en le loc en la fi de la sanacio, lahoras cove que sian aministradas medicinas que moilifico e liniscan am aministracio de la taula per lonc temps, la qual havem recomtada; e ja es aministrada en aquel loc lamina de plom.	And if there is any lingering risk at the site of the injury at the end of recovery, then prepare to administer medicines that purify and clean up for a long time after the table has been used, which we have recommended; and already a sheet of lead has been administered in that area.
E alcunas veguadas accideys imminencia en le derier dels spondils del dos, e es cujat per aquela dislocacio; e es aquel os le qual ja imineys per que no cove que sia fayta prosompcio a lu am aquesta medicina, quar fort leu fara a tu accidir mort.	And some inflammations may occur at the end of the spines of both sides, and it is irritated by that dislocation; and that bone which already inflames so that it should not be assumed that this medicine, which will cause you to suddenly die, should be administered to them.
Capitol .xxxi.	Chapter XXXI.
De curacio de anca dislocada.	On the treatment of a dislocated thigh.
Sapias que la junctura del ancha e la junctura del muscle no endeve sino dislocacio tant solament, e no accideys ad aquelas aquo que accideys a las autras juncturas de petita remocio e concavitat.	You should know that the joint of the thigh and the joint of the muscle do not require only dislocation, but nothing like what happens to other joints with small movement and curvature occurs to them.
E la junctura de la ancha es dislocada segon quatre manieyras, quar es dislocada a las partidas dedintz, o a las partidas defora, o a las partidas denant, o a las partidas detras.	And the joint of the thigh can be dislocated in four ways: it is dislocated towards the inside parts, or towards the outside parts, or towards the front parts, or towards the back parts.
