Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
Mays si per aquo que havem dit no retorna, e so del comensament que accidic la dislocacio, motz dias, lahoras cove que·l malaute sia banhat en aygua cauda e sia aministrada enbrocacio que mollifique e liniesca ayssi cum si so coytz razitz de altea, e fenugrec, e melillot en aygua, e sia administrada.	And if by what we have said it doesn't return, and it's due to the beginning of the dislocation, several days later, know that the patient should be immersed in hot water, and an application of soothing and softening ingredients like rosemary, fennel, and caraway in water is given, and this should be administered.
E aprop le malaute sia ressupinat sobre le sieu dos e sia pausat dejos le titillic de lu espera de lana que sia engual entre levitat e strictura, e aprop le metge pause le sieu talo sobre la spera, e eleva le cap del muscle am vertut, e atire la ma del malaute per que no sia mauguda a las partidas dejos, e autre ministre tengua le cap del malaute, que no sia maugut a las partidas dejos, quar aquela tantost retorna al sieu loc.	And the patient should be laid down on his back and placed under the tendon of him, wait for a blanket that is equal in lightness and tightness, and place the doctor's arm over the head, lift the muscle tip with strength, and pull the hand of the patient so it doesn't hurt at the bottom parts on him; another servant holds the head of the patient, so it doesn't hurt at the bottom parts on him, which is when that immediately returns to its place.
E si voles, reduzeys aquel segon aquesta manieyra: e es que tu fassas esser prezent un home le qual sia pus lonc que·l malaute, e estia de la part de aquel latz, e entrometa le sieu muscle dejos le titillic del malaute e eleve le titillic de lu a las partidas desus entro que·l malaute sia suspendut en ayre, e autre ministre tire la ma del malaute de las partidas dejos del sieu ventre.	And if you wish, reduce that second according to this manner: and what you should do is present a man who is much longer than the patient, and he stands on the side of that left, and inserts his muscle under the tendon of the patient, and lift the tendon of him above the parts on him while the patient hangs in air, and another servant pulls the hand of the patient from the bottom parts on his belly.
Mays si le malaute es leugier, lahoras cove que am lu que autre causa sia suspenduda, per so que grave aquel, quar la dislocacio retorna tantost.	And if the patient is slight, then know that there's some other cause that needs to be suspended, because due to its weight, it causes a return of the dislocation immediately.
E es reduzit eysament segon autra manieyra: e es que sia ficat en terra un fust lonc le cap del qual sia redon de figura, ayssi cum pilo de mortier, que no sia gros ni subtil, e aprop sia pausat dejos le malaute; pus que so pausatz sobre·l cap del fust draps leons, e·l malaute sia stant segon la longitut del fust, e aprop sia extenduda la ma de lu a las partidas dejos del autra part; e sia extendut le cos de lu del autre part am fortaleza, quar la junctura retorna al sieu loc am velocitat.	And it's reduced easily according to another manner: and you place in the ground a long stick whose head is round like a mortar's handle, not thick nor thin, and have him placed under the patient; then put on his head a sheet as long as the length of the stick, and the patient stands according to the length of the stick, and extend his hand at the bottom parts on the other side; and stretch your body from the other side with strength, so that the joint returns to its place quickly.
E si es dificil reduccio de lu per totas las causas que havem ditas, lahoras usa de aquesta cura: e es que tu prenguas un fust la quantitat del qual sia en le lonc de dos brasses, e latitut de aquel sia de quatre ditz, e la grossetut de lu sia aleujat en le preon del tittilic segon aquesta forma:	And if the reduction of him is difficult due to all the causes we have said, then use this cure: and you should take a stick whose length is that of two arms, its width should be four digits, and its thickness should resemble the size of the tendon according to this shape:
E aprop sobre le cap redon sian liatz drap leons per so que·l fust no ledesca le malaute.	And place sheets on his round head so that the stick doesn't make the patient fall.
E aprop sia pausat dejos le titillic del malaute, e sia extenduda la ma o le bras sobre·l fust entro a las partidas dejos, e sia liat le fust sobre le adjutori e le bras e la extremitat de la ma.	And place the patient's tendon under him, and extend his hand or arm over the stick between the bottom parts on him, and hold the stick against the support and the arm and the end of his hand.
Aprop sia pausat le bras sobre un scalo de scala segon la latitut, e la ma sia extenduda a las partidas dejos, e l’autre cos sia suspendut de l’autre part, quar la junctura intra tantost.	And place his arm on a step ladder according to its width, and his hand extended at the bottom parts, and the other side hangs from the other side, so that the joint returns immediately.
E cum le intrament de lu es complit segon quascuna maniera que es a tu possibla, e lahoras cove que tu pauses dejos le titillic spera de lana de engual quantitat; e aprop pauza emplastre perparat de polvera de moli am enses e album de huou sobre tot le muscle, ayssi quo es revolvut desus, e aprop strenh dejos le titillic am strictura decent; e le liament sia revolvut sobre le emplastre, e la ma de lu sia annectida al col de lu, e sia leyssat, e no sia mauguda la ma de lu per vii dias.	And as the treatment of him is completed according to any manner possible, then know that you should place under his tendon a pad made from equal quantity of wool; and prepare plaster with powdered moli ashes and fennel's egg white on all parts of the muscle, so that it's mixed above them; and strengthen your tendon against tightness in decent amount; and let the mixture be applied over the plaster, and the hand of him is attached to his neck, and it's left alone, and the hand of him isn't hurt for seven days.
E cove que sia pausada la vianda del malaute pauca, entro que·l membre sia confortat, quar es pus leugier a la sanacio de lu.	And when food is digested properly, within which the member is relieved, it becomes much easier for his recovery.
