Ayssi comensan las paraulas de Albucasim .	Aysa learns words from Albuquerque.
E aprop annecteys, aprop equacio e decent operacio e strictura de aquel membre, e repaus e tranquilitat; amoneste le malaute sobre aquo e fay le squivar que no maugua aquel en la hora de las suas vigilias e del sieu dormir, e ves la sua revolucio e agitacio, e deves la sua egestio, e deves totz les sieus movementz am tota la sua vertut; e aguarda se que la posicio del membre sia posicio am la qual sia asegurada la dolor, la qual causa es quar quan sent en la disposicio de la posicio del membre delor o lesio; lahoras cove que permutes aquel ad autra disposicio de aquela am la qual non senta dolor; e guarda am aquo que la posicio de lu aquela sia dreyta e engual, per so que al membre non accida tortuositat quan es restaurat.	Regarding the anatomy and physiology of a limb, it is essential to maintain proper alignment, balanced movement, and adequate rest; avoid excessive strain during prayer or sleep, as well as sudden movements and jerks that can cause injury. Wait for the position to be safe before moving the injured limb, enseuring no pain occurs when adjusting its posture - this may take some time due to discomfort from an improper position causing harm. Take care that the affected limb is repositioned in a way that does not cause pain; maintain straight and even alignment as it heals to prevent any twisting or further damage.
E la qualitat de la strictura del membre tranquat es aquela que yeu recomti; per que sapias que·ls membres trencatz so diversificatz en lor parvitat e en lor grandeza e en la forma de aquels.	The quality of the limb'amoeba is that which I recommend to you, for you should know that fractured members are diverse in their smallness and greatness, as well as in shape, akin to those of amoebas. (Note: This translation may not make complete sense due to the possible metaphorical or incorrect use of "limb" related to "amoeba.")
E de aquels que son petits ayssi cum le bras e·l dit e·l focil e semblantz ad aquels, lahoras cove que la envolucio sia de drap mol subtil.	In the days when people wore long garments such as sleeves and skirts that resembled those of today's arms, vests, and similar attire, these were often made from finely woven fabric.
Mays aquels que so grosses ayssi cum la cuoyssa o la camba, cove que en aquels sia envolucio lada e dura, quar la liadura lada connecteys le membre gran e strenh aquel de tota part am strictura engual, enayssi que en lu no intre macula.	Mays (Mais) aqueles que são grossos (aqueles tão grossos), assim como a vossa casa ou o baú, cuide que neles seja revestido de lã e couro duros; pois a atadura dura conecta-se ao membro grande e fortalece toda essa parte com estreita pressão, assim que em si não haverá mancha.
E aprop comensa, aprop la tua evacuacio de equacio, pausar liament convenient ad aquo, sobre le loc de aquela fractura am tres envolucios o quatre segon que·l membre mereys; e strenh la tua ma un petit am le liament.	Begin by removing any equipment from the affected area, pause for a comfortable amount of time in water, and then wrap it with three or four layers of bandages once the limb feels better; and strengthen your arm slightly with the support of the brace.
E aprop ve am aquel a la partida pus sobirana del loc de la fractura, e strenh mens que no foc la tua strictura am la qual has strengut le loc de la fractura.	A) At the very site of departure with supreme authority over the location of the fracture, and strive to avoid making the strain more intense on the part where you have already injured yourself.
E aprop elongua te am envolucio del loc de la fractura un pauc, e mollifiqua la strictura petit a petit, entro que prenguas del loc sa una gran partida.	A topical ointment is applied around the site of the fracture to promote healing and gradually loosens up the tightness, allowing you to move that area freely over time.
E aprop pren una autra benda e envolveys aquela autra veguada sobre le loc trenquat am envolucio, e aprop ve am las envolucios a la partida pus dejos de la fractura; e sia la tua operacio en la strictura de la envolucio e en mollificacio de aquela segon que havem dit en la envolucio primieyra desus.	A person places one bandage and then wraps the other around that, making sure it overlaps with the previous layer, so that both layers are in place from beyond where the fracture occurred; your work is to tighten this first wrap and adjust according to what has been said about the initial layer.
E aprop pausa entre las volucios de stopa leon o drap am le qual sia engualada la tortuositat de la fractura, si en lu es tortuositat; e sino, no pauses en lu alcuna causa.	The difference between the pause of stopping at Leon or at the drapery where it is compared to the twistiness of the fracture, if in it there is any twisting; and otherwise, do not pause for any reason.
E aprop pausa sobre lu autra benda, e aprop enguala sobre aquestas envolucios stelhas decentment faytas tantost, si en le loc no es imflacio o apostema caut, e lahoras pausa sobre lu aquo que sede le apostema aquel e que oste la imflacio; e layssa aquela per alcus jorns; e lahoras tu strenh sobre lu las stelhas.	The paper is applied on the other bandage, and it is then placed over these tightly woven sterile strips promptly if in that place there is no inflammation or abscess present, and allow that to stay for several days; then leave that for an extra week. And lay those strips across.
E sian las stelhas de la maytat de canna lada raza, e be formada saviament; o sian de fust de pi; o de ramps de palma ; e sia le ample de quascuna stelha segon aquesta forma e aquesta figura:	The leaves of the sugar cane plant are long, slender and flexible. They are composed either of wood or of palm-like branches; and their width corresponds to each leaf according to this shape and figure: [Insert image or diagram illustrating the described structure of a sugarcane leaf]
Empero cove que la astelha que es pausada sobre aquela fractura sia pus grossa e pus lada un petit que las autras astelhas, e la longitut de la stela segon qu’es legut al membre en magnitut e parvitat; e aprop strenh sobre las astelhas am autra benda segon la tua primieyra strictura; e aprop lia desus am fiel decentment segon que havem dit de strictura, e es que sia la tua strictura segon le loc de la fractura mes, e quant mes es alonguat de la fractura, es mendre la strictura.	In Empero Cove, the splint that is placed over this fracture should be as thick and wide a little less than the other splints, and its length according to how it fits on the limb in magnitude and smallness; then securely tie along with another band following your initial strictures; and place it evenly decentently according to what we have mentioned of strictures, so that it should be in line with the location of the fracture, and as long as it extends from the fracture, the stricterures become more.
E cove que les fils sian migiers en grossesa e subtilitat, e sian de li mol; e si les fils so grosses, ayssi cum yeu he vist per la operacio de alcus fols pausantz les lors fils de cordas de li tort, e es error gran, quan catz la strictura fora equalitat.	The fibers should have varied thickness and subtlety, and they must be delicate; if the fibers are too thick, as I've seen in the operation of alkaline folds on woolen yarns, there is a significant error when straining beyond equal thickness.
